"word","id","nature","index_word","frequency"
"非常重视",200,"l",6,20
"更好",200,"d",15,58
"供应商",200,"n",17,135
"购物",200,"n",16,123
"环节",200,"n",11,20
"生活",200,"vn",19,246
"售后",200,"n",2,106
"水平",200,"n",10,43
"提供",200,"v",14,79
"提升",200,"v",9,48
"详细",200,"ad",18,192
"意识",200,"n",8,27
"中",200,"f",12,135
"版本",201,"n",21,25
"本店",201,"n",3,55
"不好",201,"d",1,74
"拆封",201,"v",8,134
"等待",201,"v",25,6
"店",201,"n",5,57
"更新",201,"d",29,18
"购物",201,"n",2,123
"关闭",201,"v",27,3
"会为",201,"x",34,43
"技术",201,"n",33,42
"开机",201,"n",22,32
"联网",201,"nz",24,1
"流程",201,"n",14,147
"品质",201,"n",16,148
"全新",201,"d",9,137
"确保",201,"v",15,154
"三包",201,"m",11,187
"升级",201,"vn",19,23
"生活",201,"vn",35,246
"时",201,"n",12,161
"时",201,"n",23,161
"所售",201,"v",6,55
"提示",201,"v",18,3
"未",201,"d",7,139
"系统",201,"n",17,40
"系统",201,"n",26,40
"系统",201,"n",20,40
"系统",201,"n",32,40
"新",201,"a",31,8
"正品",201,"n",10,213
"正品",201,"n",4,213
"质量检查",201,"n",13,147
"智能",201,"n",28,2
"自动更新",201,"i",30,1
"操作",202,"v",12,10
"拆封",202,"v",3,134
"程序",202,"n",22,2
"访问",202,"v",28,158
"更新",202,"d",15,18
"供应商",202,"n",29,135
"管家",202,"n",23,2
"后台",202,"n",17,4
"后台",202,"n",20,4
"界面",202,"n",18,19
"卡顿",202,"x",13,4
"垃圾",202,"n",26,26
"流程",202,"n",8,147
"内存",202,"n",25,3
"品质",202,"n",10,148
"清理",202,"a",24,4
"清理",202,"a",19,4
"情况",202,"n",14,22
"全新",202,"d",1,137
"确保",202,"v",9,154
"三包",202,"m",5,187
"生活",202,"vn",31,246
"时",202,"n",6,161
"未",202,"d",2,139
"系统",202,"n",16,40
"系统",202,"n",11,40
"详细",202,"ad",30,192
"运行",202,"v",21,11
"正品",202,"n",4,213
"质量检查",202,"n",7,147
"中",202,"f",27,135
"本想",203,"x",24,1
"不让",203,"v",22,4
"超级",203,"b",9,5
"充钱",203,"x",12,1
"充值",203,"n",1,2
"充值",203,"n",23,2
"创维",203,"n",17,2
"创维",203,"n",20,2
"第一集",203,"m",14,1
"儿歌",203,"n",11,1
"儿童",203,"n",21,6
"飞侠",203,"x",10,1
"果断",203,"d",15,2
"孩子",203,"n",5,2
"可惜",203,"v",25,1
"买来",203,"v",4,3
"佩奇",203,"nrt",8,1
"收费",203,"n",19,46
"图片",203,"n",18,6
"退货",203,"v",16,9
"小猪",203,"n",7,1
"要充",203,"x",6,1
"一集",203,"m",3,2
"只能",203,"v",13,7
"只能",203,"v",2,7
"不知",204,"v",11,5
"拆封",204,"v",3,134
"放心",204,"v",18,11
"告知",204,"v",14,14
"回复",204,"v",16,31
"解答",204,"v",17,48
"流程",204,"n",8,147
"品质",204,"n",10,148
"情况",204,"n",12,22
"权益",204,"n",22,25
"全新",204,"d",1,137
"确保",204,"v",9,154
"三包",204,"m",5,187
"生活",204,"vn",24,246
"时",204,"n",6,161
"售后",204,"n",21,106
"售后",204,"n",20,106
"完善",204,"v",19,35
"未",204,"d",2,139
"详细",204,"ad",23,192
"详细描述",204,"n",13,13
"针对性",204,"n",15,22
"正品",204,"n",4,213
"质量检查",204,"n",7,147
"包装",205,"v",14,21
"订单",205,"n",10,47
"订单",205,"n",17,47
"发货",205,"n",16,35
"发货",205,"n",9,35
"购买",205,"v",23,35
"解答",205,"v",24,48
"流程",205,"n",5,147
"内容",205,"n",12,18
"品质",205,"n",7,148
"清单",205,"a",15,15
"全心全意",205,"i",27,14
"确保",205,"v",6,154
"确实",205,"ad",20,8
"三包",205,"m",2,187
"商品",205,"n",8,102
"商品",205,"n",13,102
"生活",205,"vn",26,246
"时",205,"n",3,161
"收到",205,"v",21,19
"为准",205,"v",19,30
"显示",205,"v",11,32
"显示",205,"v",18,32
"详细",205,"ad",25,192
"正品",205,"n",1,213
"质量检查",205,"n",4,147
"状况",205,"n",22,19
"帮",206,"v",22,8
"本店",206,"n",3,55
"不好",206,"d",1,74
"拆封",206,"v",8,134
"店",206,"n",5,57
"访问",206,"v",31,158
"放心",206,"v",24,11
"购物",206,"n",2,123
"检测",206,"vn",20,32
"解决",206,"v",30,48
"解决",206,"v",23,48
"尽力",206,"d",21,6
"流程",206,"n",14,147
"品质",206,"n",16,148
"权益",206,"n",29,25
"全新",206,"d",9,137
"确保",206,"v",15,154
"三包",206,"m",11,187
"申请",206,"v",18,17
"生活",206,"vn",33,246
"时",206,"n",12,161
"售后",206,"n",26,106
"售后",206,"n",28,106
"售后",206,"n",19,106
"所售",206,"v",6,55
"完善",206,"v",25,35
"未",206,"d",7,139
"详细",206,"ad",32,192
"协助",206,"v",17,6
"正品",206,"n",4,213
"正品",206,"n",10,213
"政策",206,"n",27,9
"质量检查",206,"n",13,147
"答复",207,"v",22,1
"打电话",207,"l",30,9
"到货",207,"v",6,8
"第三",207,"m",20,1
"第一",207,"m",1,2
"告诉",207,"v",5,4
"货",207,"n",36,14
"货到",207,"x",25,5
"六号",207,"m",33,1
"满意",207,"v",21,12
"明天",207,"t",31,1
"七号",207,"m",19,1
"奇葩",207,"n",39,1
"人员",207,"n",35,26
"三号",207,"m",14,1
"时间",207,"n",13,19
"送",207,"v",32,19
"送货",207,"v",34,15
"送货",207,"v",12,15
"送来",207,"v",37,5
"提前",207,"v",7,3
"提前",207,"v",26,3
"通知",207,"v",27,1
"推迟",207,"v",11,1
"推到",207,"v",15,3
"推到",207,"v",18,3
"问货到",207,"x",24,1
"五号",207,"m",17,3
"五号",207,"m",16,3
"五号",207,"m",28,3
"物流",207,"n",3,9
"下单",207,"n",2,8
"下午",207,"t",29,3
"信息",207,"n",4,20
"一而再",207,"i",9,1
"一问三不知",207,"i",23,1
"预约",207,"v",8,47
"再而三",207,"i",10,1
"真够",207,"a",38,2
"拆封",208,"v",4,134
"国家",208,"n",7,10
"可靠",208,"v",6,14
"签收",208,"v",9,12
"全新",208,"d",2,137
"三包",208,"m",8,187
"生活",208,"vn",13,246
"授权",208,"v",1,10
"外观",208,"n",11,10
"未",208,"d",3,139
"验货",208,"vn",10,6
"异常",208,"d",12,6
"质量",208,"n",5,78
"包括",209,"v",20,7
"播放",209,"v",34,20
"不便",209,"c",2,41
"拆封",209,"v",5,134
"带来",209,"v",1,90
"方法",209,"n",17,16
"访问",209,"v",57,158
"分辨率",209,"n",40,18
"分辨率",209,"n",55,18
"更换",209,"v",44,13
"供应商",209,"n",58,135
"观看",209,"v",13,33
"画面",209,"n",49,50
"画面",209,"n",36,50
"画面",209,"n",14,50
"画面质量",209,"n",42,6
"机顶盒",209,"n",52,13
"机顶盒",209,"n",47,13
"检测",209,"vn",30,32
"检查",209,"vn",51,8
"较差",209,"a",43,6
"界面",209,"n",19,19
"界面",209,"n",48,19
"界面",209,"n",24,19
"流程",209,"n",10,147
"模糊",209,"a",32,27
"模糊",209,"a",50,27
"模糊",209,"a",25,27
"模糊",209,"a",15,27
"模糊",209,"a",37,27
"排查",209,"vn",18,19
"片源",209,"n",45,28
"品质",209,"n",12,148
"切换",209,"v",46,12
"切换",209,"v",38,12
"清晰",209,"a",16,29
"全新",209,"d",3,137
"确保",209,"v",11,154
"软件",209,"n",23,20
"三包",209,"m",7,187
"设置",209,"vn",53,19
"申请",209,"v",28,17
"升级",209,"vn",26,23
"生活",209,"vn",60,246
"时",209,"n",8,161
"视频",209,"n",41,21
"视频",209,"n",35,21
"视频",209,"n",39,21
"售后",209,"n",29,106
"输出",209,"v",54,10
"图像",209,"n",22,16
"未",209,"d",4,139
"系统",209,"n",27,40
"详细",209,"ad",59,192
"页面",209,"n",33,65
"页面",209,"n",31,65
"正品",209,"n",6,213
"质量检查",209,"n",9,147
"中",209,"f",56,135
"字体",209,"n",21,4
"帮",210,"v",17,8
"变动",210,"vn",14,9
"变化",210,"vn",9,14
"波动",210,"vn",3,14
"促销",210,"v",10,15
"促销",210,"v",7,15
"购买",210,"v",12,35
"会为",210,"x",19,43
"活动",210,"vn",8,27
"活动",210,"vn",11,27
"价格",210,"n",1,44
"降价",210,"n",6,36
"解答",210,"v",18,48
"每日",210,"r",4,4
"生活",210,"vn",20,246
"时有",210,"x",13,9
"市场",210,"n",2,14
"需求",210,"v",16,24
"早",210,"a",15,12
"涨价",210,"n",5,14
"爆",211,"v",5,1
"放",211,"v",4,2
"没得",211,"v",3,2
"太差",211,"n",2,21
"质量",211,"n",1,78
"本店",212,"n",3,55
"标准",212,"n",30,18
"拨打",212,"v",17,10
"不断加强",212,"i",36,27
"不断完善",212,"l",42,24
"不好",212,"d",1,74
"拆封",212,"v",8,134
"厂家",212,"n",14,25
"电话",212,"n",22,39
"店",212,"n",5,57
"非常重视",212,"l",33,20
"该款",212,"r",13,23
"更好",212,"d",44,58
"供应商",212,"n",51,135
"购物",212,"n",2,123
"购物",212,"n",45,123
"环节",212,"n",40,20
"回复",212,"v",49,31
"会为",212,"x",53,43
"技术",212,"n",46,42
"解答",212,"v",50,48
"解决",212,"v",47,48
"介绍",212,"v",26,52
"客户",212,"n",20,15
"培训",212,"vn",35,41
"全国",212,"n",18,7
"全新",212,"d",9,137
"三包",212,"m",11,187
"商品",212,"n",25,102
"上门",212,"ns",16,37
"生活",212,"vn",54,246
"师傅",212,"nr",34,32
"收费",212,"n",29,46
"水平",212,"n",39,43
"所售",212,"v",6,55
"提供",212,"v",31,79
"提供",212,"v",43,79
"提供",212,"v",15,79
"提升",212,"v",38,48
"统一",212,"vn",19,8
"未",212,"d",7,139
"下方",212,"f",28,32
"详细",212,"ad",52,192
"信息",212,"n",32,20
"选购",212,"v",12,21
"页面",212,"n",27,65
"意识",212,"n",37,27
"预约",212,"v",21,47
"针对性",212,"n",48,22
"正品",212,"n",10,213
"正品",212,"n",4,213
"中",212,"f",41,135
"周日",212,"t",24,7
"周一",212,"t",23,7
"保障",213,"v",16,17
"不错",213,"a",47,8
"不知情",213,"i",28,1
"承担",213,"v",30,8
"吃亏",213,"v",36,1
"打电话",213,"l",8,9
"得不到",213,"v",15,1
"费",213,"v",26,25
"告诉",213,"v",20,4
"和机",213,"x",4,1
"后果",213,"n",29,1
"机",213,"n",21,10
"机是",213,"x",5,3
"见面",213,"n",12,1
"交谈",213,"v",17,1
"解释",213,"v",41,3
"净水机",213,"n",3,2
"净水机",213,"n",7,2
"两方",213,"m",10,1
"两家",213,"m",31,1
"内幕",213,"n",33,1
"碰上",213,"v",32,1
"评分",213,"n",2,1
"情况",213,"n",38,22
"人员",213,"n",19,26
"人员",213,"n",24,26
"人员",213,"n",46,26
"人员",213,"n",11,26
"商品",213,"n",1,102
"生意",213,"v",35,1
"私自",213,"d",14,2
"私自",213,"d",22,2
"图片",213,"n",44,6
"希望",213,"v",40,7
"希望",213,"v",42,7
"泄露",213,"v",23,2
"一星",213,"x",39,7
"一星",213,"x",48,7
"影响",213,"vn",43,4
"用户",213,"n",37,5
"用户",213,"n",27,5
"有人",213,"r",6,2
"预约",213,"v",9,47
"争",213,"v",34,1
"指责",213,"v",13,1
"中",213,"f",18,135
"中",213,"f",45,135
"赚取",213,"v",25,1
"背景墙",214,"n",8,1
"不错",214,"a",15,8
"尺寸",214,"n",13,2
"单据",214,"n",18,1
"购物",214,"n",2,123
"挂墙",214,"x",16,3
"孔洞",214,"nr",10,1
"理赔",214,"v",14,1
"麻烦",214,"an",4,5
"没量",214,"v",12,1
"评论",214,"n",1,1
"三个",214,"m",9,2
"师傅",214,"nr",5,32
"师傅",214,"nr",11,32
"收费",214,"n",17,46
"一点",214,"m",7,10
"真想",214,"x",3,2
"专业",214,"n",6,2
"本店",215,"n",41,55
"便宜",215,"a",35,16
"不好",215,"d",39,74
"不爽",215,"a",37,2
"拆封",215,"v",46,134
"哒",215,"zg",6,3
"点",215,"m",36,2
"电话",215,"n",29,39
"店",215,"n",43,57
"告知",215,"v",60,14
"给我发",215,"n",30,1
"功能",215,"n",1,14
"购物",215,"n",40,123
"号",215,"m",12,11
"号",215,"m",16,11
"号",215,"m",23,11
"号",215,"m",20,11
"盒子",215,"n",5,4
"回复",215,"v",62,31
"会为",215,"x",64,43
"货",215,"n",33,14
"货",215,"n",18,14
"货",215,"n",31,14
"货",215,"n",25,14
"几次",215,"m",28,1
"价格比",215,"n",34,3
"艰辛",215,"a",10,1
"解答",215,"v",63,48
"流程",215,"n",52,147
"路程",215,"n",8,5
"品质",215,"n",54,148
"全新",215,"d",47,137
"确保",215,"v",53,154
"三包",215,"m",49,187
"生活",215,"vn",65,246
"时",215,"n",50,161
"收到",215,"v",24,19
"收到",215,"v",32,19
"收到",215,"v",17,19
"收货",215,"n",7,6
"售后",215,"n",56,106
"送",215,"v",14,19
"速度",215,"n",26,6
"所售",215,"v",44,55
"太",215,"d",9,21
"团队",215,"n",57,8
"完善",215,"v",55,35
"卫视台",215,"nt",3,1
"未",215,"d",45,139
"无语",215,"nz",27,8
"下单",215,"n",21,8
"详细描述",215,"n",59,13
"效果",215,"n",2,7
"写",215,"v",13,5
"一星",215,"x",38,7
"月",215,"m",22,8
"月",215,"m",15,8
"月",215,"m",19,8
"月",215,"m",11,8
"怎么弄",215,"l",4,1
"针对性",215,"n",61,22
"正品",215,"n",42,213
"正品",215,"n",48,213
"质量检查",215,"n",51,147
"中",215,"f",58,135
"不便",216,"c",2,41
"拆封",216,"v",11,134
"带来",216,"v",6,90
"带来",216,"v",1,90
"访问",216,"v",18,158
"改善",216,"v",4,21
"后期",216,"t",16,49
"捷",216,"ns",7,7
"可靠",216,"v",14,14
"努力争取",216,"nr",5,7
"全新",216,"d",9,137
"三包",216,"m",15,187
"生活",216,"vn",20,246
"未",216,"d",10,139
"物流配送",216,"n",3,6
"详细",216,"ad",19,192
"优质",216,"n",8,8
"正品",216,"n",12,213
"质量",216,"n",13,78
"中",216,"f",17,135
"不带",217,"x",5,3
"不上",217,"x",1,1
"懂",217,"v",12,3
"高清",217,"nr",7,25
"购买",217,"v",10,35
"机",217,"n",4,10
"架子",217,"n",3,5
"数据线",217,"n",6,1
"线",217,"n",8,1
"想",217,"v",2,15
"怎么回事",217,"l",13,3
"真",217,"d",11,7
"自费",217,"vn",9,1
"本款",218,"n",37,4
"边框",218,"n",39,6
"不便",218,"c",15,41
"材质",218,"n",40,1
"参考",218,"v",42,2
"拆封",218,"v",29,134
"带来",218,"v",14,90
"访问",218,"v",45,158
"改善",218,"v",18,21
"更好",218,"d",25,58
"公司",218,"n",1,22
"功能",218,"n",6,14
"供应商",218,"n",46,135
"购物",218,"n",26,123
"国产",218,"n",13,2
"后期",218,"t",43,49
"解决",218,"v",11,48
"金属",218,"n",41,7
"辣鸡",218,"x",5,3
"力求",218,"n",23,17
"流程",218,"n",34,147
"派",218,"v",2,1
"培训",218,"vn",17,41
"培训",218,"vn",20,41
"品质",218,"n",36,148
"屏幕",218,"n",38,42
"全新",218,"d",27,137
"确保",218,"v",35,154
"人多",218,"x",10,1
"人员",218,"n",16,26
"三包",218,"m",31,187
"生活",218,"vn",48,246
"师傅",218,"nr",4,32
"时",218,"n",32,161
"水平",218,"n",22,43
"说好",218,"v",12,5
"提供",218,"v",24,79
"提升",218,"v",21,48
"网",218,"n",8,1
"未",218,"d",28,139
"无证",218,"v",3,1
"详细",218,"ad",47,192
"效果",218,"n",7,7
"一句",218,"m",9,1
"员工",218,"n",19,14
"正品",218,"n",30,213
"质量检查",218,"n",33,147
"中",218,"f",44,135
"本店",219,"n",3,55
"拆封",219,"v",8,134
"店",219,"n",5,57
"告知",219,"v",19,14
"供应商",219,"n",23,135
"回复",219,"v",21,31
"会为",219,"x",24,43
"解答",219,"v",22,48
"流程",219,"n",14,147
"品质",219,"n",16,148
"全新",219,"d",9,137
"确保",219,"v",15,154
"三包",219,"m",11,187
"生活",219,"vn",25,246
"时",219,"n",12,161
"所售",219,"v",6,55
"添麻烦",219,"l",2,9
"未",219,"d",7,139
"详细描述",219,"n",18,13
"针对性",219,"n",20,22
"真的",219,"d",1,24
"正品",219,"n",10,213
"正品",219,"n",4,213
"质量检查",219,"n",13,147
"中",219,"f",17,135
"保",220,"v",2,1
"不负责任",220,"l",13,1
"动态",220,"n",14,6
"告知",220,"v",9,14
"价",220,"n",3,3
"降价",220,"n",1,36
"垃圾",220,"n",5,26
"没准",220,"v",10,1
"期骗",220,"x",4,1
"清晰",220,"a",16,29
"上午",220,"t",7,1
"视频",220,"n",15,21
"下午",220,"t",8,3
"约",220,"d",6,4
"在家",220,"r",11,3
"真",220,"d",12,7
"滴",221,"v",1,5
"发票",221,"n",7,15
"放心",221,"v",8,11
"及时处理",221,"i",11,3
"全新",221,"d",4,137
"三包",221,"m",6,187
"生活",221,"vn",14,246
"售后",221,"n",12,106
"售后",221,"n",10,106
"完善",221,"v",9,35
"详细",221,"ad",13,192
"销售",221,"vn",3,8
"咱家",221,"r",2,3
"正品",221,"n",5,213
"查看",222,"v",21,49
"拆封",222,"v",3,134
"大部分",222,"m",13,6
"访问",222,"v",22,158
"付费",222,"v",18,11
"观看",222,"v",15,33
"观看",222,"v",20,33
"会员",222,"n",19,36
"流程",222,"n",8,147
"免费",222,"vn",14,9
"内置",222,"n",11,6
"品质",222,"n",10,148
"全新",222,"d",1,137
"确保",222,"v",9,154
"三包",222,"m",5,187
"生活",222,"vn",24,246
"时",222,"n",6,161
"未",222,"d",2,139
"详细",222,"ad",23,192
"需求",222,"v",16,24
"正品",222,"n",4,213
"质量检查",222,"n",7,147
"资源",222,"n",12,21
"资源",222,"n",17,21
"电子",223,"n",6,4
"发票",223,"n",1,15
"发票",223,"n",9,15
"发票",223,"n",7,15
"发票",223,"n",5,15
"法律效力",223,"n",8,2
"访问",223,"v",13,158
"更好",223,"d",11,58
"解答",223,"v",12,48
"开具",223,"v",10,4
"商城",223,"ns",2,6
"生活",223,"vn",14,246
"提供",223,"v",3,79
"纸质",223,"n",4,2
"差",224,"a",5,19
"东西",224,"ns",1,16
"卡顿",224,"x",3,4
"清晰度",224,"n",4,12
"投屏",224,"x",2,12
"拆封",225,"v",12,134
"带来",225,"v",7,90
"购物",225,"n",8,123
"过程",225,"n",17,18
"解决",225,"v",23,48
"就别",225,"x",6,1
"可靠",225,"v",15,14
"老式",225,"n",4,1
"全新",225,"d",10,137
"三包",225,"m",16,187
"生活",225,"vn",24,246
"授权",225,"v",9,10
"售后",225,"n",21,106
"输出",225,"v",3,10
"团队",225,"n",22,8
"完善",225,"v",20,35
"未",225,"d",11,139
"音频",225,"n",2,2
"音箱",225,"n",5,2
"这台",225,"x",1,2
"正品",225,"n",13,213
"质量",225,"n",19,78
"质量",225,"n",14,78
"中若",225,"x",18,1
"电话",226,"n",9,39
"货",226,"n",5,14
"快递",226,"v",10,12
"逻辑",226,"n",11,1
"卖",226,"v",4,8
"拿来",226,"v",3,1
"屏幕",226,"n",1,42
"时间",226,"n",7,19
"送达",226,"v",8,8
"预定",226,"v",6,1
"这逼样",226,"x",2,1
"感觉",227,"n",11,13
"固定",227,"a",5,2
"坏",227,"a",10,8
"晃动",227,"v",9,1
"金属",227,"n",3,7
"框",227,"v",4,1
"来回",227,"v",8,1
"四边",227,"f",2,1
"液晶屏幕",227,"v",1,2
"液晶屏幕",227,"v",6,2
"一碰",227,"x",7,2
"做工",227,"v",12,2
"不谢",228,"x",3,1
"差评",228,"x",1,37
"售后",228,"n",2,106
"版本",229,"n",56,25
"本店",229,"n",17,55
"层次",229,"m",36,4
"差",229,"a",7,19
"差评",229,"x",14,37
"拆封",229,"v",22,134
"超高",229,"v",31,7
"超级",229,"b",6,5
"搭配",229,"v",38,5
"带来",229,"v",47,90
"店",229,"n",19,57
"懂",229,"v",9,3
"方式",229,"n",61,9
"感更强",229,"x",43,3
"刚买",229,"x",1,11
"高清",229,"nr",51,25
"更新",229,"d",60,18
"供应商",229,"n",63,135
"观看",229,"v",44,33
"观看",229,"v",50,33
"观赏",229,"v",53,15
"管理水平",229,"n",5,1
"画面",229,"n",34,50
"画面",229,"n",41,50
"画质",229,"n",33,13
"环绕",229,"v",48,3
"会为",229,"x",64,43
"降价",229,"n",2,36
"垃圾",229,"n",8,26
"流程",229,"n",28,147
"乱七八糟",229,"i",10,1
"毛病",229,"n",3,2
"片源",229,"n",52,28
"品质",229,"n",30,148
"屏幕",229,"n",40,42
"清",229,"t",32,9
"清晰",229,"a",35,29
"曲面",229,"n",39,5
"全新",229,"d",23,137
"确保",229,"v",29,154
"确认",229,"v",54,30
"三包",229,"m",25,187
"身临其境",229,"i",46,3
"升级",229,"vn",59,23
"生活",229,"vn",65,246
"时",229,"n",26,161
"时",229,"n",45,161
"式",229,"k",49,3
"是否是",229,"l",57,15
"所售",229,"v",20,55
"添麻烦",229,"l",16,9
"未",229,"d",21,139
"无效",229,"a",62,5
"物流",229,"n",11,9
"系统",229,"n",55,40
"细节",229,"n",37,23
"延伸",229,"v",42,3
"一点",229,"m",12,10
"有用",229,"v",13,1
"真的",229,"d",4,24
"真的",229,"d",15,24
"正品",229,"n",24,213
"正品",229,"n",18,213
"质量检查",229,"n",27,147
"最新",229,"d",58,22
"爆粗",230,"n",12,1
"便宜",230,"a",3,16
"父母",230,"n",14,4
"个星",230,"x",6,1
"广告",230,"n",10,24
"广告",230,"n",2,24
"开机",230,"n",9,32
"口",230,"q",13,1
"懒得",230,"v",15,3
"买个",230,"x",7,2
"每次",230,"r",8,5
"十几秒",230,"m",1,1
"退",230,"v",16,6
"想",230,"v",11,15
"一点",230,"m",4,10
"只能",230,"v",5,7
"标清",231,"x",61,2
"标清",231,"x",54,2
"播放",231,"v",39,20
"播放",231,"v",45,20
"不通",231,"a",11,1
"菜",231,"n",49,3
"操作方法",231,"l",70,3
"测速",231,"v",33,2
"拆封",231,"v",14,134
"超",231,"v",58,2
"超清",231,"x",42,1
"打开",231,"v",73,6
"单键",231,"n",50,3
"电话",231,"n",10,39
"方法",231,"n",38,16
"方法",231,"n",26,16
"访问",231,"v",90,158
"附带",231,"n",7,1
"高清",231,"nr",60,25
"高清",231,"nr",55,25
"更换",231,"v",63,13
"功能",231,"n",79,14
"供应商",231,"n",91,135
"关闭",231,"v",71,3
"观看",231,"v",87,33
"很快",231,"d",2,1
"后期",231,"t",88,49
"环境",231,"n",65,5
"检测",231,"vn",23,32
"检测",231,"vn",25,32
"开关",231,"v",76,2
"连不上",231,"l",4,1
"连接",231,"v",84,21
"流程",231,"n",19,147
"流量",231,"n",75,3
"密码",231,"n",83,3
"排查",231,"vn",22,19
"品质",231,"n",21,148
"切换",231,"v",34,12
"切换",231,"v",36,12
"清",231,"t",59,9
"清晰度",231,"n",37,12
"清晰度",231,"n",56,12
"清晰度",231,"n",35,12
"清晰度",231,"n",52,12
"全新",231,"d",12,137
"确保",231,"v",20,154
"热点",231,"n",82,11
"热点",231,"n",67,11
"热点",231,"n",78,11
"热点",231,"n",86,11
"三包",231,"m",16,187
"设置",231,"vn",27,19
"设置",231,"vn",80,19
"生活",231,"vn",93,246
"时",231,"n",17,161
"时",231,"n",47,161
"视频",231,"n",46,21
"收到",231,"v",3,19
"手机",231,"n",81,22
"手机",231,"n",77,22
"手机",231,"n",66,22
"手机",231,"n",72,22
"手机",231,"n",85,22
"数据",231,"n",74,7
"图标",231,"n",30,1
"外接",231,"x",8,1
"外置",231,"n",5,1
"网络",231,"n",28,22
"网络",231,"n",64,22
"网络",231,"n",32,22
"网络",231,"n",69,22
"网络",231,"n",24,22
"未",231,"d",13,139
"无线网",231,"n",29,1
"详细",231,"ad",92,192
"性能",231,"n",1,1
"修改",231,"v",51,6
"修改",231,"v",62,6
"选项",231,"n",57,2
"选项",231,"n",53,2
"选择",231,"v",31,40
"验证",231,"v",68,2
"遥控器",231,"n",48,46
"音频线",231,"n",9,1
"音响",231,"n",6,6
"影片",231,"n",43,5
"影片",231,"n",41,5
"影片",231,"n",40,5
"用户",231,"n",44,5
"正品",231,"n",15,213
"质量检查",231,"n",18,147
"中",231,"f",89,135
"包装",232,"v",38,21
"包装",232,"v",35,21
"包装",232,"v",25,21
"本店",232,"n",3,55
"不断加强",232,"i",18,27
"不好",232,"d",1,74
"拆封",232,"v",8,134
"店",232,"n",5,57
"发货",232,"n",37,35
"发货",232,"n",34,35
"访问",232,"v",42,158
"更好",232,"d",23,58
"供应商",232,"n",43,135
"购物",232,"n",2,123
"购物",232,"n",24,123
"机身",232,"n",27,3
"蓝牙",232,"ns",29,19
"流程",232,"n",14,147
"螺钉",232,"n",32,2
"培训",232,"vn",17,41
"品质",232,"n",16,148
"清单",232,"a",26,15
"清单",232,"a",39,15
"清单",232,"a",36,15
"全新",232,"d",9,137
"确保",232,"v",15,154
"三包",232,"m",11,187
"商品",232,"n",33,102
"生活",232,"vn",45,246
"时",232,"n",12,161
"水平",232,"n",21,43
"所售",232,"v",6,55
"提供",232,"v",22,79
"提升",232,"v",20,48
"为准",232,"v",40,30
"未",232,"d",7,139
"详细",232,"ad",44,192
"遥控器",232,"n",31,46
"意识",232,"n",19,27
"语音",232,"n",30,3
"正品",232,"n",10,213
"正品",232,"n",4,213
"支架",232,"n",28,3
"质量检查",232,"n",13,147
"中",232,"f",41,135
"发现",233,"v",13,13
"工艺",233,"n",9,8
"供应商",233,"n",17,135
"会为",233,"x",19,43
"解决",233,"v",16,48
"流程",233,"n",5,147
"美好",233,"a",14,7
"品质",233,"n",7,148
"确保",233,"v",6,154
"三包",233,"m",2,187
"生活",233,"vn",20,246
"时",233,"n",3,161
"体会",233,"n",12,8
"细细",233,"a",11,7
"详细",233,"ad",15,192
"详细",233,"ad",18,192
"选材",233,"n",8,8
"优秀",233,"a",10,26
"正品",233,"n",1,213
"质量检查",233,"n",4,147
"发票",234,"n",3,15
"开个",234,"x",2,1
"声音",234,"n",4,5
"太差",234,"n",1,21
"活动",235,"vn",9,27
"毛钱",235,"n",5,1
"没差",235,"x",4,1
"平时",235,"t",3,1
"抢购",235,"v",2,1
"失望透顶",235,"n",10,2
"双十",235,"m",1,4
"双十",235,"m",6,4
"折扣",235,"v",8,1
"最低",235,"a",7,1
"保障",236,"v",5,17
"货",236,"n",2,14
"降价",236,"n",3,36
"收到",236,"v",1,19
"消费者",236,"n",4,4
"表现",237,"v",29,1
"播放",237,"v",22,20
"播放",237,"v",33,20
"播放",237,"v",32,20
"拆封",237,"v",13,134
"打开",237,"v",4,6
"地为",237,"x",36,1
"发声",237,"v",27,1
"访问",237,"v",38,158
"更好",237,"d",35,58
"更换",237,"v",30,13
"供应商",237,"n",39,135
"画面",237,"n",34,50
"较差",237,"a",25,6
"解答",237,"v",37,48
"卡退",237,"x",5,1
"流程",237,"n",18,147
"买大点",237,"x",9,1
"内存",237,"n",10,3
"品质",237,"n",20,148
"全新",237,"d",11,137
"确保",237,"v",19,154
"软件",237,"n",1,20
"三包",237,"m",15,187
"生活",237,"vn",41,246
"时",237,"n",16,161
"时",237,"n",28,161
"贪便宜",237,"i",8,1
"未",237,"d",12,139
"系统",237,"n",6,40
"详细",237,"ad",40,192
"扬声器",237,"nz",26,1
"音质",237,"n",24,4
"音质",237,"n",21,4
"正品",237,"n",14,213
"质量检查",237,"n",17,147
"重启",237,"v",7,15
"装",237,"v",2,6
"装上",237,"n",3,1
"资源",237,"n",23,21
"资源",237,"n",31,21
"不好",238,"d",3,74
"查看",238,"v",35,49
"带来",238,"v",2,90
"带来",238,"v",14,90
"第三方",238,"m",23,24
"电话",238,"n",32,39
"发货",238,"n",1,35
"发货",238,"n",9,35
"发货量",238,"l",8,2
"访问",238,"v",38,158
"费",238,"v",25,25
"辅材费",238,"x",26,14
"改善",238,"v",12,21
"公司",238,"n",24,22
