"word","id","nature","index_word","frequency"
"速度",85,"n",5,167
"速度",85,"n",31,167
"特别",85,"d",6,66
"特别",85,"d",52,66
"特别",85,"d",24,66
"同步",85,"d",42,71
"同步",85,"d",18,71
"外观",85,"n",17,165
"外观",85,"n",27,165
"外观",85,"n",26,165
"外形",85,"n",16,118
"外形",85,"n",25,118
"效果",85,"n",45,131
"效果",85,"n",54,131
"效果",85,"n",21,131
"遥控",85,"vn",23,15
"音频",85,"n",48,1
"音效",85,"n",35,149
"音效",85,"n",8,149
"优惠",85,"vn",47,7
"语音",85,"n",22,66
"员",85,"zg",59,8
"运行",85,"v",3,133
"运行",85,"v",4,133
"运行",85,"v",30,133
"真心",85,"d",55,8
"整体",85,"n",1,12
"正好",85,"a",15,18
"正好",85,"a",41,18
"尺寸",86,"n",8,137
"大小",86,"b",9,115
"功能",86,"n",10,138
"好看",86,"v",3,29
"很大",86,"a",4,34
"屏幕",86,"n",5,170
"舒服",86,"a",7,17
"外观",86,"n",2,165
"外形",86,"n",1,118
"喜欢",86,"v",12,62
"效果",86,"n",11,131
"音效",86,"n",6,149
"背光",87,"n",24,5
"捕捉",87,"v",60,3
"不足之处",87,"i",56,3
"菜单",87,"n",26,3
"插口",87,"n",39,5
"超高",87,"v",55,11
"超频",87,"b",79,3
"超清",87,"x",13,4
"搭配",87,"v",30,7
"大型",87,"b",65,3
"带来",87,"v",14,5
"低",87,"a",7,3
"电子设备",87,"n",48,3
"动态",87,"n",59,3
"动作",87,"n",66,3
"感受",87,"v",17,5
"功能",87,"n",27,138
"够买",87,"v",4,1
"画质",87,"n",11,44
"会议",87,"n",52,4
"机会",87,"n",3,1
"激战",87,"v",67,3
"技术",87,"n",61,4
"简约",87,"d",34,10
"均匀",87,"a",9,3
"可控",87,"v",25,3
"扩展",87,"v",42,3
"蓝光",87,"nr",12,6
"蓝光",87,"nr",49,6
"蓝牙",87,"ns",21,19
"类",87,"q",68,4
"连接",87,"v",22,9
"链接",87,"n",40,7
"面板",87,"n",23,3
"模式",87,"n",80,10
"能耗",87,"n",6,3
"齐全",87,"nr",41,7
"强大",87,"a",44,9
"清晰",87,"a",19,130
"全屏",87,"n",10,12
"人工智能",87,"n",29,5
"人性化",87,"n",28,11
"散热",87,"v",8,3
"商务",87,"n",53,4
"声音",87,"n",18,29
"盛宴",87,"n",16,3
"时",87,"n",58,4
"时会",87,"n",70,3
"视觉",87,"n",15,7
"适合",87,"v",51,15
"手机",87,"n",45,29
"刷新率",87,"n",74,3
"提高",87,"v",63,3
"提升",87,"v",73,3
"投屏",87,"x",46,23
"投屏",87,"x",50,23
"外观设计",87,"n",5,4
"完美",87,"a",32,18
"玩",87,"v",64,4
"网络",87,"n",31,24
"现象",87,"n",72,4
"性价比",87,"n",54,66
"性能",87,"n",43,13
"遥控器",87,"n",33,31
"一键",87,"n",76,5
"易懂",87,"nr",35,3
"游戏",87,"n",78,14
"游戏",87,"n",69,14
"游戏",87,"n",57,14
"有待",87,"v",62,4
"有托影",87,"x",71,3
"语音",87,"n",37,66
"增添",87,"v",75,3
"支持",87,"v",20,28
"支持",87,"v",36,28
"支持",87,"v",47,28
"中意",87,"n",1,2
"终于",87,"d",2,8
"自定义",87,"l",77,3
"自动识别",87,"n",38,3
"棒棒",88,"n",57,10
"播放",88,"v",31,16
"超",88,"v",18,13
"尺寸",88,"n",59,137
"寸",88,"m",37,55
"哒",88,"zg",58,4
"大小",88,"b",60,115
"第二次",88,"m",1,4
"电影",88,"n",28,22
"电影",88,"n",22,22
"订",88,"v",15,1
"高",88,"a",7,85
"功能",88,"n",62,138
"购买",88,"v",2,24
"购买",88,"v",36,24
"够",88,"zg",46,18
"滚动",88,"v",30,1
"很快",88,"d",13,87
"很正",88,"x",44,1
"家里",88,"s",34,63
"简单",88,"a",19,54
"京东",88,"ns",9,79
"类",88,"q",23,4
"漫威",88,"x",27,1
"漂亮",88,"a",51,25
"品牌",88,"n",4,8
"屏",88,"n",38,38
"屏幕",88,"n",55,170
"屏幕",88,"n",45,170
"抢购",88,"v",39,3
"清晰",88,"a",42,130
"认准",88,"v",48,1
"色彩",88,"n",43,31
"送到",88,"v",16,20
"送货",88,"v",11,53
"速度",88,"n",12,167
"速度",88,"n",54,167
"太",88,"d",32,15
"调试",88,"vn",17,7
"图像",88,"n",41,11
"推荐",88,"v",24,27
"外观",88,"n",50,165
"外形",88,"n",49,118
"完美",88,"a",52,18
"喜欢",88,"v",33,62
"喜欢",88,"v",3,62
"喜欢",88,"v",20,62
"下次",88,"t",47,4
"小时",88,"n",29,3
"小薇",88,"x",25,1
"效果",88,"n",63,131
"性价比",88,"n",6,66
"音效",88,"n",56,149
"运行",88,"v",53,133
"真",88,"d",40,6
"正好",88,"a",61,18
"支持",88,"v",35,28
"直播",88,"vn",21,9
"直播",88,"vn",26,9
"质量",88,"n",8,33
"智能",88,"n",5,40
"自营",88,"vn",10,12
"昨天",88,"t",14,2
"边框",89,"n",8,48
"便宜",89,"a",23,12
"超窄",89,"x",7,2
"寸",89,"m",20,55
"打开",89,"v",14,7
"第三方",89,"m",18,3
"高",89,"a",4,85
"家里",89,"s",1,63
"开机",89,"n",11,20
"流畅",89,"a",17,32
"买选",89,"x",24,1
"屏",89,"n",6,38
"屏才",89,"x",21,1
"屏幕",89,"n",9,170
"屏幕",89,"n",12,170
"软件",89,"n",19,23
"软件",89,"n",15,23
"速度",89,"n",16,167
"太",89,"d",22,15
"效果",89,"n",13,131
"性价比",89,"n",3,66
"一台",89,"m",2,8
"音效",89,"n",10,149
"这台",89,"x",5,5
"宝",90,"nr",44,1
"本次",90,"r",20,1
"产品",90,"n",38,32
"充电",90,"v",43,1
"寸",90,"m",25,55
"大方",90,"n",10,15
"第二次",90,"m",23,4
"第二个",90,"m",1,2
"第一个",90,"m",2,1
"动画片",90,"n",33,2
"多得很",90,"nr",46,1
"房东",90,"n",34,1
"房子",90,"n",27,2
"分辨率",90,"n",15,18
"干脆",90,"d",4,1
"高",90,"a",16,85
"高",90,"a",19,85
"跟着",90,"v",29,1
"换成",90,"v",7,4
"记录仪",90,"n",42,1
"简约",90,"d",12,10
"客厅",90,"n",5,22
"两年",90,"m",22,2
"卖",90,"v",30,2
"卖",90,"v",28,2
"那种",90,"r",26,1
"轻薄",90,"a",9,8
"三星",90,"nz",6,3
"色彩",90,"n",14,31
"上次",90,"t",24,2
"设计",90,"vn",11,17
"摄像头",90,"n",41,3
"时隔",90,"n",21,1
"时好时坏",90,"l",35,1
"实用",90,"v",13,8
"手环",90,"n",40,1
"手机",90,"n",39,29
"体验",90,"n",3,19
"外观",90,"n",8,165
"喜欢",90,"v",32,62
"小孩",90,"n",31,9
"性价比",90,"n",18,66
"一台",90,"m",37,8
"杂七杂八",90,"i",45,1
"只好",90,"d",36,1
"最最",90,"d",17,1
"边框",91,"n",5,48
"到位",91,"v",29,8
"点赞",91,"x",38,9
"服务",91,"vn",28,40
"高",91,"a",41,85
"很快",91,"d",26,87
"很小",91,"a",6,3
"机顶盒",91,"n",16,4
"京东",91,"ns",23,79
"开机",91,"n",13,20
"联网",91,"nz",11,8
"灵敏",91,"nr",22,5
"没用",91,"v",15,1
"配送",91,"v",30,11
"配送",91,"v",27,11
"评价",91,"n",4,11
"屏幕显示",91,"n",9,3
"清晰",91,"a",10,130
"师傅",91,"nr",31,67
"时尚",91,"n",8,18
"识别",91,"v",21,2
"视频",91,"n",18,16
"收费",91,"n",32,4
"速度",91,"n",14,167
"速度",91,"n",25,167
"特意",91,"d",1,7
"调试",91,"vn",35,7
"贴心",91,"v",37,4
"透明",91,"v",33,1
"推荐",91,"v",43,27
"外观",91,"n",7,165
"网络资源",91,"n",17,1
"稳定",91,"a",12,4
"物流",91,"n",24,46
"性价比",91,"n",40,66
"一段时间",91,"l",2,9
"语音",91,"n",20,66
"这款",91,"r",39,20
"值得",91,"v",42,26
"指导",91,"n",36,1
"资源",91,"n",19,9
"做",91,"v",34,4
"做",91,"v",3,4
"棒",92,"zg",44,21
"边框",92,"n",3,48
"边框",92,"n",53,48
"尺寸",92,"n",24,137
"处理器",92,"n",11,2
"触感",92,"n",61,1
"纯正",92,"d",20,1
"大小",92,"b",25,115
"大小",92,"b",27,115
"服务",92,"vn",29,40
"高档",92,"b",57,2
"高清",92,"nr",50,17
"功能",92,"n",35,138
"功能",92,"n",33,138
"贵",92,"a",58,2
"核",92,"n",10,1
"很薄",92,"a",6,7
"很拉风",92,"x",49,1
"很显",92,"x",56,1
"很赞",92,"x",52,5
"画面",92,"n",51,58
"极窄",92,"a",4,2
"交互",92,"v",39,4
"金属",92,"n",5,15
"金属",92,"n",54,15
"喇叭",92,"n",22,2
"两个",92,"m",21,5
"米粉",92,"nr",45,5
"免费",92,"vn",32,3
"内存",92,"n",13,10
"配合",92,"v",12,9
"漂亮",92,"a",7,25
"品质",92,"n",55,3
"屏幕",92,"n",16,170
"屏幕",92,"n",18,170
"强大",92,"a",36,9
"亲戚",92,"n",31,1
"色彩艳丽",92,"i",19,6
"失望",92,"v",46,4
"速度",92,"n",9,167
"速度",92,"n",15,167
"同步",92,"d",28,71
"同学",92,"n",43,24
"外观",92,"n",2,165
"外形",92,"n",1,118
"喜欢",92,"v",41,62
"系统",92,"n",40,20
"小爱",92,"x",42,40
"效果",92,"n",34,131
"效果",92,"n",23,131
"遥控",92,"vn",48,15
"遥控",92,"vn",60,15
"遥控器",92,"n",37,31
"音效",92,"n",17,149
"英寸",92,"n",26,9
"语音",92,"n",38,66
"语音",92,"n",47,66
"运行",92,"v",8,133
"运行",92,"v",14,133
"找",92,"v",30,5
"值",92,"n",59,6
"操作系统",93,"l",1,4
"好用",93,"x",10,6
"路由器",93,"n",7,4
"配合",93,"v",5,9
"省心",93,"n",2,1
"太难用",93,"x",4,1
"我家",93,"r",6,8
"小爱",93,"x",8,40
"音箱",93,"n",9,3
"云",93,"ns",3,1
"不用",94,"v",26,11
"操太",94,"x",27,1
"操作",94,"v",18,43
"测试",94,"vn",20,3
"到时候",94,"l",35,1
"第二天",94,"m",39,12
"多心",94,"n",28,1
"父母",94,"n",14,4
"给力",94,"x",30,8
"很快",94,"d",38,87
"画面",94,"n",50,58
"检查",94,"vn",43,6
"简单",94,"a",45,54
"老家",94,"n",1,6
"老一辈",94,"n",25,1
"内置",94,"n",11,20
"年",94,"m",7,5
"评说",94,"v",6,1
"强推",94,"vn",51,1
"上楼",94,"ns",42,1
"试试",94,"vn",34,2
"试试",94,"vn",15,2
"视觉效果",94,"n",33,6
"视频",94,"n",5,16
"送",94,"v",41,6
"送货上门",94,"l",24,4
"嗖嗖",94,"o",32,1
"特意",94,"d",10,7
"同学",94,"n",13,24
"网上",94,"s",2,6
"物流",94,"n",37,46
"物流",94,"n",31,46
"相关",94,"v",4,1
"想象",94,"n",47,8
"小爱",94,"x",12,40
"小哥",94,"n",40,18
"效果",94,"n",19,131
"新出",94,"x",9,1
"型号",94,"n",3,3
"性价比",94,"n",21,66
"选择",94,"v",23,20
"页面设置",94,"n",46,1
"语音",94,"n",17,66
"月",94,"m",8,4
"质量",94,"n",49,33
"智能",94,"n",16,40
"中",94,"f",48,8
"追评",94,"x",36,6
"自营",94,"vn",29,12
"走",94,"v",44,5
"最佳",94,"z",22,2
"搬上来",95,"v",46,1
"帮忙",95,"v",131,17
"薄厚",95,"a",107,2
"饱和度",95,"n",58,4
"保护",95,"v",157,1
"背板",95,"n",119,2
"边框",95,"n",177,48
"边框",95,"n",141,48
"不包",95,"x",80,1
"不卡顿",95,"x",148,4
"插口",95,"n",90,5
"尺寸",95,"n",137,137
"尺寸",95,"n",105,137
"刺眼",95,"v",156,2
"寸",95,"m",69,55
"大热天",95,"n",44,1
"到货",95,"v",191,10
"到货",95,"v",49,10
"地板",95,"n",127,2
"点赞",95,"x",29,9
"电话",95,"n",82,5
"电线",95,"n",120,2
"电影",95,"n",168,22
"度",95,"zg",60,6
"度高",95,"x",188,2
"段时间",95,"nr",38,2
"儿童",95,"n",19,6
"放",95,"v",13,6
"放心",95,"v",22,9
"放在",95,"v",117,18
"放在",95,"v",138,18
"非常简单",95,"z",160,3
"费用",95,"n",83,4
"风",95,"n",26,1
"感",95,"v",6,7
"干净",95,"a",133,3
"高大",95,"a",30,9
"搞定",95,"v",163,9
"功能",95,"n",4,138
"功能",95,"n",164,138
"管中",95,"x",123,2
"柜",95,"n",72,3
"还原",95,"v",187,2
"还原",95,"v",59,2
"孩子",95,"n",35,4
"好看",95,"v",176,29
"好看",95,"v",140,29
"好评",95,"v",43,19
"好听",95,"v",15,3
"很薄",95,"a",62,7
"很窄",95,"a",178,13
"后背",95,"n",18,1
"厚度",95,"n",66,8
"花钱",95,"n",88,1
"画面",95,"n",185,58
"坏点",95,"n",56,2
"灰",95,"n",128,2
"活动",95,"vn",100,14
"活动",95,"vn",74,14
"机身",95,"n",61,9
"机身",95,"n",67,9
"家里",95,"s",139,63
"家长",95,"n",21,1
"价格",95,"n",79,51
"价格",95,"n",36,51
"脚架",95,"n",91,2
"接口",95,"v",116,7
"接口",95,"v",112,7
"节目",95,"n",172,10
"京东",95,"ns",73,79
"久",95,"a",98,7
"剧",95,"n",167,3
"看不出",95,"v",54,1
"快递",95,"v",41,36
"快递",95,"v",50,36
"快捷",95,"a",193,4
"宽度",95,"n",65,1
"里",95,"f",86,7
"两个",95,"m",89,5
"列表",95,"n",85,1
"流畅",95,"a",111,32
"流畅",95,"a",182,32
"流畅",95,"a",147,32
"楼下",95,"s",45,1
"螺丝刀",95,"n",162,3
"螺丝刀",95,"n",92,3
"摸索",95,"v",31,1
"模式",95,"n",20,10
"拧紧",95,"v",93,1
"配合",95,"v",76,9
"漂亮",95,"a",143,25
"屏幕",95,"n",183,170
"屏幕",95,"n",16,170
"屏幕",95,"n",150,170
"屏幕显示",95,"n",152,3
"期间",95,"f",101,2
"墙体",95,"n",122,2
"清晰",95,"a",153,130
"清晰",95,"a",17,130
"清晰",95,"a",186,130
"清晰度",95,"n",106,39
"确实",95,"ad",47,14
"入手",95,"v",102,10
"软件",95,"n",166,23
"色彩",95,"n",57,31
"设计",95,"vn",142,17
"声音",95,"n",12,29
"师傅",95,"nr",124,67
"师傅",95,"nr",42,67
"师傅",95,"nr",51,67
"时买",95,"x",75,2
"始终",95,"d",108,3
"收到",95,"v",25,9
"收拾",95,"v",132,2
"手",95,"n",63,4
"手法",95,"n",125,2
"手指",95,"n",64,1
"熟练",95,"a",126,2
"速度",95,"n",27,167
"速度",95,"n",145,167
"速度",95,"n",180,167
"随便",95,"d",170,1
"随心所欲",95,"i",149,1
"特别",95,"d",68,66
"特别",95,"d",14,66
"特别",95,"d",55,66
"特别",95,"d",11,66
"调试",95,"vn",32,7
"同步",95,"d",190,71
"同步",95,"d",159,71
"外观",95,"n",174,165
"外观",95,"n",136,165
"外观",95,"n",175,165
"外壳",95,"n",81,1
"外形",95,"n",135,118
"外形",95,"n",173,118
"玩",95,"v",8,4
"玩体",95,"x",5,1
"位置",95,"v",115,4
"我家",95,"r",114,8
"系统",95,"n",110,20
"细腻",95,"a",154,9
"下边",95,"f",118,2
"下单",95,"n",24,14
"先给",95,"x",40,1
"鲜艳",95,"a",155,8
"详情",95,"a",84,1
"想买个",95,"x",94,3
"小贵",95,"x",37,1
"小兄弟",95,"nr",134,2
"效果",95,"n",165,131
"效率",95,"n",28,1
"辛苦",95,"a",48,7
"性价比",95,"n",2,66
"眼睛",95,"n",158,2
"验货",95,"vn",52,2
"验完",95,"x",192,1
"一把",95,"m",161,1
"一款",95,"m",3,7
"音响",95,"n",10,18
"音效",95,"n",184,149
"音效",95,"n",151,149
"音质",95,"n",189,30
"隐藏",95,"v",121,2
"臃肿",95,"a",109,2
"优惠",95,"vn",78,7
"优惠券",95,"n",77,1
"游戏",95,"n",7,14
"游戏",95,"n",9,14
"游戏",95,"n",96,14
"幼儿",95,"n",171,1
"运行",95,"v",144,133
"运行",95,"v",179,133
"运行",95,"v",146,133
"运行",95,"v",181,133
"暂时",95,"d",53,5
"赞",95,"v",70,15
"占",95,"v",71,3
"这款",95,"r",103,20
"这台",95,"x",87,5
"着急",95,"a",34,1
"真的",95,"d",1,51
"真的",95,"d",104,51
"中",95,"f",33,8
"终于",95,"d",99,8
"主动",95,"b",130,4
"主机",95,"b",95,2
"追评",95,"x",39,6
"琢磨",95,"v",97,3
"综艺节目",95,"l",169,2
"走",95,"v",129,5
"昨晚",95,"t",23,1
"左侧",95,"f",113,2
"背光",96,"n",20,5
"捕捉",96,"v",56,3
"不足之处",96,"i",52,3
"菜单",96,"n",22,3
"插口",96,"n",35,5
"超高",96,"v",51,11
"超频",96,"b",75,3
"超清",96,"x",9,4
"搭配",96,"v",26,7
"大型",96,"b",61,3
"带来",96,"v",10,5
"低",96,"a",3,3
"电子设备",96,"n",44,3
"动态",96,"n",55,3
"动作",96,"n",62,3
"感受",96,"v",13,5
"功能",96,"n",23,138
"画质",96,"n",7,44
"会议",96,"n",48,4
"激战",96,"v",63,3
"技术",96,"n",57,4
"简约",96,"d",30,10
"均匀",96,"a",5,3
"可控",96,"v",21,3
"扩展",96,"v",38,3
"蓝光",96,"nr",8,6
"蓝光",96,"nr",45,6
"蓝牙",96,"ns",17,19
"类",96,"q",64,4
"连接",96,"v",18,9
"链接",96,"n",36,7
"面板",96,"n",19,3
"模式",96,"n",76,10
"能耗",96,"n",2,3
"齐全",96,"nr",37,7
"强大",96,"a",40,9
"清晰",96,"a",15,130
"全屏",96,"n",6,12
"人工智能",96,"n",25,5
"人性化",96,"n",24,11
"散热",96,"v",4,3
"商务",96,"n",49,4
"声音",96,"n",14,29
"盛宴",96,"n",12,3
"时",96,"n",54,4
"时会",96,"n",66,3
"视觉",96,"n",11,7
"适合",96,"v",47,15
"手机",96,"n",41,29
"刷新率",96,"n",70,3
"提高",96,"v",59,3
"提升",96,"v",69,3
"投屏",96,"x",46,23
"投屏",96,"x",42,23
"外观设计",96,"n",1,4
"完美",96,"a",28,18
"玩",96,"v",60,4
"网络",96,"n",27,24
"现象",96,"n",68,4
"性价比",96,"n",50,66
"性能",96,"n",39,13
"遥控器",96,"n",29,31
"一键",96,"n",72,5
"易懂",96,"nr",31,3
"游戏",96,"n",74,14
"游戏",96,"n",53,14
"游戏",96,"n",65,14
"有待",96,"v",58,4
"有托影",96,"x",67,3
"语音",96,"n",33,66
"增添",96,"v",71,3
"支持",96,"v",16,28
"支持",96,"v",43,28
"支持",96,"v",32,28
"自定义",96,"l",73,3
"自动识别",96,"n",34,3
"超高",97,"v",20,11
"尺寸",97,"n",16,137
"大小",97,"b",17,115
"功能",97,"n",31,138
"广告",97,"n",10,14
"画质",97,"n",33,44
"开机",97,"n",9,20
"蓝牙",97,"ns",22,19
"满意",97,"v",5,73
"满意",97,"v",15,73
"每次",97,"r",8,2
"内置",97,"n",25,20
"平板",97,"n",29,6
"屏",97,"n",18,38
"屏幕",97,"n",12,170
"清",97,"t",21,4
"速度",97,"n",7,167
"挺大",97,"x",3,3
"同步",97,"d",30,71
"外观",97,"n",4,165
"外观",97,"n",2,165
"外形",97,"n",1,118
"网络",97,"n",27,24
"喜欢",97,"v",11,62
"小爱",97,"x",26,40
"效果",97,"n",32,131
"遥控",97,"vn",24,15
"液晶",97,"n",28,2
"音效",97,"n",14,149
"音效",97,"n",13,149
"英寸",97,"n",19,9
"语音",97,"n",23,66
"运行",97,"v",6,133
"嗷嗷",98,"o",157,1
"棒",98,"zg",117,21
"棒棒",98,"n",124,10
"棒棒",98,"n",140,10
"背景墙",98,"n",33,1
"边框",98,"n",1,48
"不用",98,"v",91,11
"操作",98,"v",13,43
"产品",98,"n",70,32
"产品质量",98,"n",74,1
"超",98,"v",26,13
"哒",98,"zg",141,4
"哒",98,"zg",125,4
"搭配",98,"v",34,7
"大气",98,"n",4,28
"大气",98,"n",144,28
"担心",98,"v",92,3
"当天",98,"t",47,15
"第一次",98,"m",150,9
"电器",98,"n",127,9
"电器",98,"n",152,9
"店家",98,"n",109,2
"发货",98,"n",80,11
"发生",98,"v",18,1
"分",98,"v",50,1
"服务态度",98,"n",86,20
"感觉",98,"n",57,45
"感觉",98,"n",153,45
"高",98,"a",158,85
"高",98,"a",73,85
"高端",98,"n",3,9
"功能",98,"n",101,138
"关注",98,"v",111,2
"闺女",98,"n",122,1
"国货",98,"n",135,5
"国货",98,"n",139,5
"还会",98,"x",169,3
"孩子",98,"n",102,4
"喊话",98,"v",12,1
"好久",98,"m",22,1
"好看",98,"v",62,29
"很快",98,"d",32,87
"很小",98,"a",2,3
"后悔",98,"v",161,2
"后续",98,"v",168,6
"画面",98,"n",119,58
"画面",98,"n",97,58
"画质",98,"n",25,44
"换成",98,"v",129,4
"家里",98,"s",126,63
"家里",98,"s",76,63
"假期",98,"t",51,1
"价钱",98,"n",36,4
"简洁",98,"a",143,5
"惊喜",98,"a",20,4
"精品",98,"n",136,2
"纠结",98,"v",21,2
"看过",98,"v",149,1
"快递",98,"v",88,36
"快递",98,"v",48,36
"快递",98,"v",43,36
"力",98,"n",14,10
"凌晨",98,"t",46,3
"流畅",98,"a",65,32
"楼上",98,"s",160,1
"满意",98,"v",155,73
"慢慢",98,"d",128,3
"没得说",98,"l",167,5
"没话说",98,"l",45,4
"没买",98,"x",162,1
"没通",98,"v",147,1
"每次",98,"r",19,2
"美好",98,"a",16,1
"目前为止",98,"i",163,1
"内置",98,"n",8,20
"品牌",98,"n",78,8
"评论",98,"n",96,7
"评论",98,"n",24,7
"屏",98,"n",29,38
"屏幕",98,"n",66,170
"前",98,"f",39,4
"前一天",98,"t",84,1
"清晰",98,"a",98,130
"清晰",98,"a",120,130
"清晰",98,"a",27,130
"清晰度",98,"n",6,39
"色彩",98,"n",121,31
"商品",98,"n",77,6
"上档次",98,"b",5,11
"生态",98,"n",151,4
"生意兴隆",98,"l",110,1
"师傅",98,"nr",113,67
"事情",98,"n",17,1
"试",98,"v",115,9
"适合",98,"v",52,15
"收货",98,"n",93,2
"舒服",98,"a",69,17
"送货",98,"v",83,53
"送货上门",98,"l",90,4
"速度",98,"n",64,167
"速度",98,"n",81,167
"太",98,"d",132,15
"太棒",98,"n",134,1
"特别",98,"d",154,66
"特别",98,"d",104,66
"特别",98,"d",87,66
"特别",98,"d",82,66
"特别",98,"d",146,66
"特地",98,"n",94,1
"提前",98,"v",85,4
"听",98,"v",68,5
"挺高",98,"x",7,2
"同学",98,"n",10,24
"同学",98,"n",131,24
"推荐",98,"v",106,27
"推荐",98,"v",164,27
"外观",98,"n",142,165
"外观",98,"n",61,165
"外形",98,"n",60,118
"我家",98,"r",159,8
"五年",98,"t",38,1
"喜欢",98,"v",103,62
"喜欢",98,"v",56,62
"喜欢",98,"v",59,62
"系统",98,"n",30,20
"显示",98,"v",145,11
"小爱",98,"x",9,40
"小爱",98,"x",130,40
"小哥",98,"n",49,18
"小时候",98,"n",55,1
"效果",98,"n",116,131
"心得",98,"v",171,1
"新闻",98,"n",123,1
"性价比",98,"n",72,66
"性价比",98,"n",156,66
"性价比",98,"n",166,66
"性能",98,"n",71,13
"选择",98,"v",75,20
"遥控器",98,"n",11,31
"遥控器",98,"n",99,31
"一段时间",98,"l",95,9
"依然",98,"d",58,1
"音响",98,"n",40,18
"音响",98,"n",41,18
"音效",98,"n",67,149
"音质",98,"n",35,30
"拥有",98,"v",173,4
"永远",98,"d",15,1
"有线",98,"n",148,1
"语音",98,"n",100,66
"员",98,"zg",89,8
"运行",98,"v",63,133
"在家",98,"r",53,4
"赞赞赞",98,"x",107,1
"这款",98,"r",23,20
"这款",98,"r",165,20
"真",98,"d",28,6
"真的",98,"d",44,51
"真的",98,"d",31,51
"正好",98,"a",37,18
"正好",98,"a",42,18
"支持",98,"v",137,28
"支持",98,"v",138,28
"值得",98,"v",105,26
"值得",98,"v",172,26
"质量",98,"n",79,33
"智能",98,"n",118,40
"智能家居",98,"nr",133,4
"中午",98,"t",114,3
"终于",98,"d",112,8
"祝",98,"v",108,1
"追加",98,"v",170,3
"追剧",98,"x",54,1
"背光",99,"n",123,5
"边框",99,"n",110,48
"播放",99,"v",14,16
"不大不小",99,"l",54,2
"不算",99,"v",72,2
"尝试",99,"vn",5,2
"超薄",99,"a",111,15
"超高",99,"v",122,11
"超窄",99,"x",109,2
"超值",99,"v",75,6
"超值",99,"v",69,6
"超值",99,"v",104,6
"尺寸",99,"n",86,137
"尺寸",99,"n",124,137
"尺寸",99,"n",49,137
"尺寸",99,"n",130,137
"寸",99,"m",126,55
"寸",99,"m",51,55
"大小",99,"b",87,115
"大小",99,"b",125,115
"大小",99,"b",50,115
"第一",99,"m",25,3
"第一次",99,"m",4,9
"电话",99,"n",61,5
"度",99,"zg",17,6
"放心",99,"v",48,9
"放在",99,"v",52,18
"刚到",99,"x",58,1
"高",99,"a",77,85
"高清",99,"nr",19,17
"搞",99,"v",1,3
"搞定",99,"v",98,9
"搞定",99,"v",135,9
"功能",99,"n",136,138
"功能",99,"n",62,138
"功能齐全",99,"i",64,5
"观看",99,"v",55,8
"国货",99,"n",141,5
"好开心",99,"l",102,1
"好看",99,"v",32,29
"合适",99,"a",88,35
"很棒",99,"a",18,29
"很快",99,"d",22,87
"画面",99,"n",89,58
"画质",99,"n",96,44
"坏点",99,"n",45,2
"活动",99,"vn",2,14
"几秒",99,"m",71,1
"家里",99,"s",53,63
"价格",99,"n",91,51
"价钱",99,"n",100,4
"简单",99,"a",132,54
"简单",99,"a",97,54
"简洁明了",99,"l",33,2
"节目",99,"n",11,10
"京东",99,"ns",46,79
"就可以看",99,"i",8,3
"就让",99,"v",27,2
"距离",99,"n",56,9
"卡顿",99,"x",118,5
"开机",99,"n",70,20
"看上",99,"v",28,1
"客服",99,"n",60,11
"客厅",99,"n",128,22
"快速",99,"d",83,7
"连着",99,"p",7,1
"流畅",99,"a",116,32
"螺丝",99,"n",134,5
"买到",99,"v",101,5
"美观",99,"nz",80,14
"美丽",99,"ns",92,3
"明亮",99,"a",44,3
"屏幕",99,"n",84,170
"屏幕",99,"n",129,170
"屏幕",99,"n",119,170
"屏幕",99,"n",41,170
"屏幕",99,"n",65,170
"屏幕",99,"n",43,170
"前提",99,"n",38,1
"清晰",99,"a",66,130
"清晰度",99,"n",15,39
"软件",99,"n",67,23
"师傅",99,"nr",23,67
"时间",99,"n",26,14
"时买",99,"x",3,2
"时尚",99,"n",108,18
"视听",99,"v",138,2
"适合",99,"v",127,15
"收到",99,"v",59,9
"手机",99,"n",13,29
"丝毫",99,"m",117,1
"四个",99,"m",133,2
"送货",99,"v",21,53
"速度",99,"n",82,167
"速度",99,"n",37,167
"速度",99,"n",35,167
"速度",99,"n",115,167
"速度",99,"n",113,167
"太慢",99,"a",73,2
"同步",99,"d",131,71
"同步",99,"d",57,71
"投屏",99,"x",12,23
"外观",99,"n",79,165
"外观",99,"n",107,165
"外观",99,"n",106,165
"外观",99,"n",30,165
"外形",99,"n",29,118
"外形",99,"n",78,118
"外形",99,"n",31,118
"外形",99,"n",105,118
"网络",99,"n",39,24
"网络",99,"n",6,24
"物超所值",99,"i",94,3
"系统",99,"n",93,20
"细心",99,"n",24,4
"显色",99,"v",16,1
"显示",99,"v",121,11
"效果",99,"n",137,131
"效果",99,"n",139,131
"效果",99,"n",63,131
"新",99,"a",140,5
"性价比",99,"n",76,66
"演唱会",99,"n",10,1
"音响",99,"n",95,18
"音效",99,"n",90,149
"音效",99,"n",120,149
"音效",99,"n",85,149
"音效",99,"n",42,149
"拥有",99,"v",143,4
"越快越好",99,"l",40,1
"运行",99,"v",114,133
"运行",99,"v",81,133
"运行",99,"v",34,133
"运行",99,"v",112,133
"运行",99,"v",36,133
"真的",99,"d",103,51
"值得",99,"v",142,26
"智能",99,"n",99,40
"资源",99,"n",20,9
