"id","word","nature","index_word"
51,"图像","n",29
51,"第四","m",30
51,"图像","n",31
51,"质量","n",32
51,"清晰","a",33
51,"柔和","a",34
51,"色彩","n",35
51,"逼真","v",36
51,"第五","m",37
51,"点赞","x",38
51,"价格","n",39
51,"物美价廉","l",40
52,"清晰度","n",1
52,"设置","vn",2
52,"操作","v",3
52,"简单","a",4
52,"语音","n",5
52,"功能","n",6
52,"延时","ns",7
52,"关机","n",8
52,"智能","n",9
52,"好像","v",10
52,"功能","n",11
52,"外观设计","n",12
52,"潮流","n",13
52,"新颖","a",14
52,"超薄","a",15
52,"影像","vn",16
52,"视觉效果","n",17
52,"清晰","a",18
52,"颜色","n",19
52,"完美","a",20
52,"音响","n",21
52,"震撼","v",22
52,"语音","n",23
52,"智能","n",24
52,"搜索","v",25
52,"节目","n",26
52,"转换","v",27
52,"简单","a",28
52,"教育","vn",29
52,"内容丰富","nr",30
52,"机","n",31
52,"包装","v",32
52,"质感","n",33
52,"画质","n",34
52,"色彩","n",35
52,"价格","n",36
52,"实惠","vn",37
52,"安卓","x",38
52,"系统","n",39
52,"操作","v",40
52,"简便","a",41
52,"屏幕","n",42
52,"边框","n",43
52,"很窄","a",44
52,"屏幕","n",45
52,"显得","v",46
52,"很大","a",47
52,"感觉","n",48
52,"质量","n",49
52,"真心","d",50
52,"蔷薇","n",51
52,"金","nr",52
52,"金属","n",53
52,"边框","n",54
52,"看着","v",55
52,"高端","n",56
52,"大气","n",57
52,"很窄","a",58
52,"喜欢","v",59
52,"配置","v",60
52,"高","a",61
52,"运行","v",62
52,"灵敏","nr",63
52,"分辨率","n",64
52,"显示","v",65
52,"清晰","a",66
52,"功能","n",67
52,"特别","d",68
52,"蓝牙","ns",69
52,"功能","n",70
52,"语言","n",71
52,"搜","zg",72
52,"节目","n",73
52,"识别率","n",74
52,"高","a",75
52,"很快","d",76
52,"无线","n",77
52,"蓝牙","ns",78
52,"鼠标","n",79
52,"手机","n",80
52,"操控","v",81
52,"屏幕","n",82
52,"色彩艳丽","i",83
52,"金属","n",84
52,"边框","n",85
52,"很大","a",86
52,"气","n",87
52,"一键","n",88
52,"观影","n",89
52,"语音","n",90
52,"功能","n",91
52,"实用","v",92
52,"想","v",93
52,"直播","vn",94
52,"按住","v",95
52,"遥控器","n",96
52,"语音","n",97
52,"键","n",98
52,"三秒","m",99
52,"满意","v",100
52,"播放","v",101
52,"视频","n",102
52,"播放","v",103
52,"静音","n",104
52,"时长","n",105
52,"加载","v",106
52,"完毕","v",107
52,"进度","d",108
52,"全屏","n",109
52,"发货","n",110
52,"速度快","n",111
52,"师傅","nr",112
52,"服务态度","n",113
52,"脚上","f",114
52,"鞋套","x",115
52,"五星","nz",116
52,"赞","v",117
52,"外观","n",118
52,"简约","d",119
52,"时尚","n",120
52,"大气","n",121
52,"分辨率","n",122
52,"清晰","a",123
52,"声音","n",124
52,"立体","n",125
52,"效果","n",126
52,"一流","n",127
52,"功能强大","i",128
52,"开机","n",129
52,"速度快","n",130
52,"价格便宜","n",131
52,"存储空间","n",132
52,"速度","n",133
52,"极快","d",134
52,"遥控","vn",135
52,"手感","n",136
52,"设计","vn",137
52,"时尚","n",138
52,"长虹","nz",139
52,"信赖","n",140
52,"品牌","n",141
52,"暂停","d",142
52,"静音","n",143
52,"时间","n",144
52,"全屏","n",145
52,"发货","n",146
52,"速度快","n",147
52,"师傅","nr",148
52,"服务态度","n",149
52,"屏","n",150
52,"效果","n",151
52,"屏幕","n",152
52,"联网","nz",153
52,"流畅","a",154
52,"视频","n",155
52,"很棒","a",156
53,"这款机","x",1
53,"性价比","n",2
53,"高","a",3
53,"功能","n",4
53,"高","a",5
53,"够用","v",6
53,"外形","n",7
53,"外观","n",8
53,"确实","ad",9
53,"屏","n",10
53,"周边","f",11
53,"宽","a",12
53,"很窄","a",13
53,"漂亮","a",14
53,"美观","nz",15
53,"运行","v",16
53,"速度","n",17
53,"安","v",18
53,"卓","nr",19
53,"系统","n",20
53,"速度","n",21
53,"屏幕","n",22
53,"音效","n",23
53,"音响","n",24
53,"立体声","d",25
53,"很强","x",26
53,"尺寸","n",27
53,"大小","b",28
53,"寸","m",29
53,"尺寸","n",30
53,"同步","d",31
53,"师傅","nr",32
53,"细心","n",33
53,"帮","v",34
53,"功能","n",35
53,"效果","n",36
53,"效果","n",37
53,"不愧","a",38
53,"屏","n",39
53,"关键","n",40
53,"性价比","n",41
53,"高","a",42
53,"值得","v",43
53,"购买","v",44
53,"极力推荐","i",45
54,"快递","v",1
54,"小哥","n",2
54,"负责","v",3
54,"摆在","v",4
54,"屋里","s",5
54,"五寸","m",6
54,"感觉","n",7
54,"画质","n",8
54,"清晰","a",9
54,"边框","n",10
54,"很窄","a",11
54,"大爱","x",12
54,"外形","n",13
54,"外观","n",14
54,"外观","n",15
54,"时尚","n",16
54,"运行","v",17
54,"速度","n",18
54,"反应速度","n",19
54,"距离","n",20
54,"屏幕","n",21
54,"音效","n",22
54,"音效","n",23
54,"配送","v",24
54,"服务","vn",25
54,"配送","v",26
54,"员","zg",27
54,"礼貌","n",28
54,"错","v",29
54,"语音","n",30
54,"画质","n",31
54,"恨","v",32
54,"细腻","a",33
54,"看着","v",34
54,"舒服","a",35
54,"质量","n",36
54,"没得说","l",37
54,"机","n",38
54,"轻薄","a",39
54,"边框","n",40
54,"很窄","a",41
54,"平板","n",42
54,"电脑","n",43
54,"屏幕","n",44
54,"色彩","n",45
54,"使用方便","l",46
54,"老人","n",47
54,"接受度","l",48
54,"送货","v",49
54,"京东","ns",50
54,"服务态度","n",51
54,"便捷","a",52
54,"网络","n",53
54,"流畅","a",54
54,"网速","n",55
54,"价格","n",56
54,"适中","v",57
54,"家庭","n",58
54,"用用","v",59
55,"清晰度","n",1
55,"音质","n",2
55,"屏幕","n",3
55,"很大","a",4
55,"气","n",5
55,"银色","n",6
55,"洋气","n",7
55,"小爱","x",8
55,"同学","n",9
55,"力","n",10
55,"一款","m",11
55,"追加","v",12
55,"外形","n",13
55,"外观","n",14
55,"颜","nr",15
55,"值","n",16
55,"高","a",17
55,"运行","v",18
55,"速度","n",19
55,"广告","n",20
55,"太多","ns",21
55,"屏幕","n",22
55,"音效","n",23
55,"尺寸","n",24
55,"大小","b",25
55,"合适","a",26
55,"同步","d",27
55,"小女子","nr",28
55,"解决","v",29
55,"功能","n",30
55,"效果","n",31
55,"功能","n",32
55,"老人家","n",33
55,"外形","n",34
55,"外观","n",35
55,"全屏","n",36
55,"超棒","x",37
55,"屏幕","n",38
55,"音效","n",39
55,"清晰","a",40
55,"纯净","a",41
55,"满意","v",42
55,"运行","v",43
55,"速度","n",44
55,"功能","n",45
55,"效果","n",46
55,"超","v",47
55,"赞","v",48
55,"外形","n",49
55,"外观","n",50
55,"外形","n",51
55,"运行","v",52
55,"速度","n",53
55,"很快","d",54
55,"屏幕","n",55
55,"音效","n",56
55,"尺寸","n",57
55,"大小","b",58
55,"寸","m",59
55,"真的","d",60
55,"无敌","v",61
55,"推荐","v",62
55,"便宜","a",63
55,"实惠","vn",64
55,"清晰度","n",65
55,"高","a",66
55,"不用","v",67
55,"弄","v",68
55,"网络","n",69
55,"盒子","n",70
55,"设计","vn",71
55,"真的","d",72
55,"简单","a",73
55,"实用","v",74
55,"遥控器","n",75
55,"摸","v",76
55,"太","d",77
55,"舒服","a",78
55,"不像","x",79
55,"遥控器","n",80
55,"两个","m",81
55,"按键","n",82
55,"密密麻麻","z",83
55,"落灰","x",84
55,"特别","d",85
55,"开心","v",86
55,"京东","ns",87
55,"真的","d",88
55,"一生","m",89
55,"推","v",90
55,"半夜","m",91
55,"下单","n",92
55,"早上","t",93
55,"送到","v",94
55,"物流","n",95
55,"真的","d",96
55,"无敌","v",97
55,"运行","v",98
55,"速度","n",99
55,"速度快","n",100
55,"外形","n",101
55,"外观","n",102
55,"超","v",103
55,"窄","a",104
55,"边框","n",105
55,"营造","vn",106
55,"科技","n",107
55,"感","v",108
55,"屏幕","n",109
55,"音效","n",110
55,"清晰度","n",111
55,"高","a",112
55,"运输","vn",113
55,"检查","vn",114
55,"一点","m",115
55,"磕碰","v",116
55,"京东","ns",117
55,"哥哥","ns",118
55,"送到","v",119
55,"家门口","s",120
55,"品质","n",121
55,"网站","n",122
55,"数据线","n",123
55,"两根","m",124
55,"线","n",125
55,"客服","n",126
55,"耐心","a",127
55,"解释","v",128
55,"插线","x",129
55,"外观","n",130
55,"曲屏","x",131
55,"显得","v",132
55,"高大","a",133
55,"配合","v",134
55,"官方","n",135
55,"活动","vn",136
55,"划算","v",137
55,"价格","n",138
55,"同等","b",139
55,"产品","n",140
55,"相比","v",141
55,"占","v",142
55,"性价比","n",143
55,"棒","zg",144
55,"效果","n",145
55,"真的","d",146
55,"画质","n",147
55,"高清","nr",148
55,"音质","n",149
55,"物流","n",150
55,"送货","v",151
55,"师傅","nr",152
55,"帮忙","v",153
55,"家里","s",154
55,"旧","a",155
55,"搬走","v",156
55,"活动","vn",157
55,"优惠","vn",158
55,"物流","n",159
55,"超级","b",160
55,"快递","v",161
55,"小哥","n",162
55,"辛苦","a",163
55,"很棒","a",164
55,"负责","v",165
55,"机","n",166
55,"画面","n",167
55,"清晰","a",168
55,"喜欢","v",169
55,"产品","n",170
55,"喜欢","v",171
55,"京东","ns",172
55,"自营","vn",173
55,"第三台","m",174
55,"系统","n",175
55,"清晰度","n",176
55,"高","a",177
55,"做工","v",178
55,"样式","n",179
55,"好看","v",180
56,"尺寸","n",1
56,"大小","b",2
56,"机","n",3
56,"寸","m",4
56,"适合","v",5
56,"全家","n",6
56,"观赏","v",7
56,"特别","d",8
56,"晚上","t",9
56,"关灯","n",10
56,"观影","n",11
56,"效果","n",12
56,"奇佳","nz",13
56,"功能","n",14
56,"效果","n",15
56,"功能齐全","i",16
56,"想要","v",17
56,"功能","n",18
56,"全有","x",19
56,"京东","ns",20
56,"快递","v",21
56,"力","n",22
56,"指定","v",23
56,"时间","n",24
56,"到货","v",25
56,"帮忙","v",26
56,"调试","vn",27
56,"家里","s",28
56,"老人","n",29
56,"懂","v",30
56,"省","n",31
56,"时间","n",32
56,"要点","n",33
56,"赞","v",34
56,"算是","v",35
56,"很大","a",36
56,"服务","vn",37
56,"希望","v",38
56,"京东","ns",39
56,"这方面","mq",40
56,"越做越","v",41
56,"机","n",42
56,"质量","n",43
56,"夏普","x",44
56,"小孩","n",45
56,"敲坏","x",46
56,"京东","ns",47
56,"一看","x",48
56,"销量","n",49
56,"疑惑","v",50
56,"从来没","d",51
56,"买过","x",52
56,"启用","v",53
56,"机后","x",54
56,"真的","d",55
56,"眼前一亮","l",56
56,"做工","v",57
56,"硬件","n",58
56,"算","v",59
56,"精品","n",60
56,"清晰度","n",61
56,"机","n",62
56,"软硬件","l",63
56,"设置","vn",64
56,"投射","v",65
56,"清晰度","n",66
56,"大有","x",67
56,"改观","v",68
56,"质量","n",69
56,"档次","n",70
56,"点个","x",71
56,"赞","v",72
56,"外形","n",73
56,"外观","n",74
56,"外观","n",75
56,"家用","n",76
56,"推荐","v",77
56,"挂壁","n",78
56,"省","n",79
56,"空间","n",80
56,"同步","d",81
56,"速度","n",82
56,"很快","d",83
56,"负责","v",84
56,"提前","v",85
56,"时间","n",86
56,"师傅","nr",87
56,"约定","v",88
56,"时间","n",89
56,"运行","v",90
56,"速度","n",91
56,"运行","v",92
56,"速度","n",93
56,"比较满意","l",94
56,"装","v",95
56,"爱奇","x",96
56,"艺和家","x",97
56,"够","zg",98
56,"屏幕","n",99
56,"音效","n",100
56,"屏幕","n",101
56,"效果","n",102
56,"屏","n",103
56,"清晰","a",104
56,"家用","n",105
56,"够","zg",106
56,"尺寸","n",107
56,"大小","b",108
56,"寸","m",109
56,"蛮大","x",110
56,"寸","m",111
56,"偏大","a",112
56,"寸","m",113
56,"正好","a",114
56,"功能","n",115
56,"效果","n",116
56,"杜比","nrt",117
56,"音效","n",118
56,"家用","n",119
56,"够","zg",120
56,"总体","n",121
56,"家用","n",122
56,"送货","v",123
56,"速度快","n",124
56,"看着","v",125
56,"大小","b",126
56,"性价比","n",127
56,"高","a",128
56,"毫无疑问","l",129
56,"价格","n",130
56,"亮点","n",131
56,"配置","v",132
56,"尺寸","n",133
56,"算得","v",134
56,"超值","v",135
56,"颜值","x",136
56,"始终","d",137
56,"专注","v",138
56,"大而薄","x",139
56,"操作系统","l",140
56,"向来","v",141
56,"接地","v",142
56,"气","n",143
56,"深度","ns",144
56,"定制","v",145
56,"人性化","n",146
56,"功夫","n",147
56,"老人","n",148
56,"小孩","n",149
56,"系列","q",150
56,"语音","n",151
56,"操控","v",152
56,"功能","n",153
56,"帮","v",154
56,"找到","v",155
56,"想要","v",156
56,"内容","n",157
56,"追求","v",158
56,"极致","d",159
56,"画质","n",160
56,"不算","v",161
56,"最佳","z",162
56,"选择","v",163
56,"广告","n",164
57,"物流","n",1
57,"很快","d",2
57,"晚上","t",3
57,"下单","n",4
57,"第二天","m",5
57,"操作","v",6
57,"简单","a",7
57,"特别","d",8
57,"语音","n",9
57,"控制","v",10
57,"投屏","x",11
57,"功能","n",12
57,"厉害","a",13
57,"妈妈","n",14
57,"来学","x",15
57,"广场","n",16
57,"舞","v",17
57,"爸爸","n",18
57,"电影","n",19
57,"一家人","n",20
57,"喜欢","v",21
57,"广告","n",22
57,"有点儿","r",23
57,"儿多","x",24
57,"画质","n",25
57,"清晰","a",26
57,"声音洪亮","n",27
57,"体验","n",28
58,"发货","n",1
58,"速度","n",2
58,"很快","d",3
58,"画面","n",4
58,"清晰","a",5
58,"大小","b",6
58,"合适","a",7
58,"快捷","a",8
58,"后期","t",9
58,"服务","vn",10
59,"送货","v",1
59,"服务","vn",2
59,"价格","n",3
59,"实惠","vn",4
59,"第二台","m",5
59,"第一台","m",6
59,"设置","vn",7
59,"操作","v",8
59,"简单","a",9
59,"家里","s",10
59,"换台","v",11
59,"毫不犹豫","l",12
59,"选","zg",13
59,"屏","n",14
59,"新款","n",15
59,"边框","n",16
59,"很窄","a",17
59,"看不到","v",18
59,"屏幕","n",19
59,"一如既往","i",20
59,"内置","n",21
59,"小爱","x",22
59,"同学","n",23
59,"遥控器","n",24
59,"语音","n",25
59,"控制","v",26
59,"老人","n",27
59,"小孩","n",28
59,"操作","v",29
59,"样子","n",30
59,"时尚","n",31
59,"美观","nz",32
59,"总体","n",33
60,"京东","ns",1
60,"送货","v",2
60,"很快","d",3
60,"师傅","nr",4
60,"认真仔细","z",5
60,"机","n",6
60,"包装","v",7
60,"完好","a",8
60,"破损","v",9
60,"家电","j",10
60,"性价比","n",11
60,"高","a",12
60,"家里","s",13
60,"三星","nz",14
60,"坏","a",15
60,"果断","d",16
60,"选","zg",17
60,"拆封","v",18
60,"脚架","n",19
60,"上柜","n",20
60,"简单","a",21
60,"开机","n",22
60,"试看","v",23
60,"画面","n",24
60,"细腻","a",25
60,"观看","v",26
60,"舒适","a",27
60,"音质","n",28
60,"受限于","l",29
60,"机","n",30
60,"自带","n",31
60,"音腔","x",32
60,"体积小","n",33
60,"外接","x",34
60,"音响","n",35
60,"暂时","d",36
60,"发现","v",37
60,"体验","n",38
61,"家里","s",1
61,"装修","v",2
61,"急","v",3
61,"先","d",4
61,"安上","v",5
61,"家人","n",6
61,"喜欢","v",7
61,"画面","n",8
61,"清晰","a",9
61,"屏幕","n",10
61,"够","zg",11
61,"价格","n",12
61,"超","v",13
61,"实惠","vn",14
61,"颜色","n",15
61,"绚丽","a",16
61,"快递","v",17
61,"速度","n",18
61,"超快","x",19
61,"师傅","nr",20
61,"上门","ns",21
61,"服务","vn",22
61,"满意","v",23
61,"购物","n",24
61,"京东","ns",25
61,"好物","x",26
62,"外形","n",1
62,"外观","n",2
62,"很大","a",3
62,"寸","m",4
62,"很爽","a",5
62,"好多","m",6
62,"薄","a",7
62,"好看","v",8
62,"运行","v",9
62,"速度","n",10
62,"速度","n",11
62,"挺快","v",12
62,"一点","m",13
62,"不卡","x",14
62,"屏幕","n",15
62,"音效","n",16
62,"音效","n",17
62,"屏幕","n",18
62,"播放","v",19
62,"清晰","a",20
62,"尺寸","n",21
62,"大小","b",22
62,"大小","b",23
62,"真的","d",24
62,"适合","v",25
62,"我家","r",26
62,"距离","n",27
62,"三米","m",28
62,"厅","n",29
63,"外形","n",1
63,"外观","n",2
63,"外观","n",3
63,"大气","n",4
63,"运行","v",5
63,"速度","n",6
63,"运行","v",7
63,"速度","n",8
63,"连接","v",9
63,"无线","n",10
64,"外观","n",1
64,"时尚","n",2
64,"寸","m",3
64,"整体","n",4
64,"看着","v",5
64,"大气","n",6
64,"质感","n",7
64,"购","v",8
64,"听","v",9
64,"朋友","n",10
64,"讲","v",11
64,"就购","x",12
64,"失望","v",13
64,"款式","n",14
64,"喜欢","v",15
64,"功能","n",16
64,"强大","a",17
64,"通电","j",18
64,"知","v",19
64,"效果","n",20
64,"超乎","v",21
64,"想象","n",22
64,"画质","n",23
64,"清晰","a",24
64,"卡顿","x",25
64,"网络","n",26
64,"播放","v",27
64,"流畅","a",28
64,"语音","n",29
64,"搜索","v",30
64,"准确","a",31
64,"家里","s",32
64,"老人","n",33
64,"小孩","n",34
64,"特别","d",35
64,"喜欢","v",36
64,"操作","v",37
64,"比较简单","l",38
64,"用到","v",39
64,"满意","v",40
65,"外形","n",1
65,"外观","n",2
65,"外观","n",3
65,"高端","n",4
65,"大气","n",5
65,"上档次","b",6
65,"尺寸","n",7
65,"大小","b",8
65,"想要","v",9
65,"尺寸","n",10
65,"舒适","a",11
65,"屏","n",12
65,"代工","n",13
65,"配置","v",14
65,"图片","n",15
65,"里","f",16
65,"厚度","n",17
65,"厚度","n",18
65,"五十","m",19
65,"五寸","m",20
65,"搞","v",21
65,"活动","vn",22
65,"便宜","a",23
65,"送货","v",24
65,"约定","v",25
65,"时间","n",26
65,"送货","v",27
65,"打电话","l",28
65,"确认","v",29
65,"第三方","m",30
65,"市场","n",31
65,"资源","n",32
65,"非常丰富","l",33
65,"厚度","n",34
65,"厚","a",35
65,"沉","v",36
65,"满意","v",37
65,"价格","n",38
65,"特别","d",39
66,"款式","n",1
66,"价位","n",2
66,"无敌","v",3
66,"实物","n",4
66,"尺寸","n",5
66,"合适","a",6
66,"挺大","x",7
66,"色彩","n",8
66,"清晰度","n",9
66,"语音","n",10
66,"操作","v",11
66,"投屏","x",12
67,"活动","vn",1
67,"时间","n",2
67,"下单","n",3
67,"跨","v",4
67,"区域","n",5
67,"调货","vn",6
67,"很快","d",7
67,"送到","v",8
67,"当天","t",9
67,"送到","v",10
67,"当天","t",11
67,"价位","n",12
67,"英寸","n",13
67,"大屏","x",14
67,"高清","nr",15
67,"色彩","n",16
67,"边框","n",17
67,"一点点","m",18
67,"效果","n",19
67,"声音","n",20
67,"很棒","a",21
67,"支持","v",22
67,"投屏","x",23
67,"语音","n",24
67,"智能","n",25
67,"功能","n",26
67,"智能","n",27
67,"产品","n",28
67,"相关联","l",29
67,"开启","v",30
67,"智能","n",31
67,"模式","n",32
67,"新","a",33
67,"家电","j",34
67,"时代","n",35
67,"家里","s",36
67,"电器","n",37
67,"京东","ns",38
67,"自营","vn",39
67,"店","n",40
67,"物流","n",41
67,"速度","n",42
67,"没话说","l",43
67,"送货","v",44
67,"态度","n",45
67,"很棒","a",46
67,"送","v",47
67,"进屋","v",48
67,"包装","v",49
67,"拆开","v",50
67,"确保","v",51
67,"家电","j",52
67,"插电试","x",53
67,"特意","d",54
67,"告知","v",55
67,"冰箱","n",56
67,"小时","n",57
67,"通电","j",58
67,"冰箱","n",59
67,"京东","ns",60
67,"自营","vn",61
67,"售后","n",62
67,"保障","v",63
67,"实体店","n",64
67,"东西","ns",65
67,"师傅","nr",66
67,"力","n",67
67,"空调","n",68
67,"当天","t",69
67,"送到","v",70
67,"当天","t",71
67,"洗衣机","n",72
67,"当天","t",73
67,"打电话","l",74
67,"预约","v",75
67,"第二天","m",76
67,"来装","x",77
67,"大雨","n",78
67,"敬业精神","n",79
67,"没话说","l",80
67,"棒","zg",81
67,"棒棒","n",82
67,"尺寸","n",83
67,"大小","b",84
67,"很大","a",85
67,"功能","n",86
67,"效果","n",87
67,"清晰","a",88
67,"运行","v",89
67,"速度","n",90
67,"网速","n",91
67,"屏幕","n",92
67,"音效","n",93
67,"看着","v",94
67,"超级","b",95
67,"爽","nr",96
67,"效果","n",97
67,"清晰","a",98
67,"画质","n",99
67,"更好","d",100
67,"颜色","n",101
67,"鲜艳","a",102
67,"影院","n",103
67,"音响效果","n",104
67,"很棒","a",105
67,"特别","d",106
67,"清晰","a",107
67,"放在","v",108
67,"家里","s",109
67,"墙上","s",110
67,"一点","m",111
67,"特别","d",112
67,"智能","n",113
67,"喜欢","v",114
67,"家用电器","n",115
67,"这款","r",116
67,"关注","v",117
67,"久","a",118
67,"降价","n",119
67,"果断","d",120
67,"购买","v",121
67,"家里","s",122
67,"换","nz",123
67,"外形","n",124
67,"外观","n",125
67,"外观","n",126
67,"全屏","n",127
67,"无边","d",128
67,"功能","n",129
67,"效果","n",130
67,"清晰","a",131
67,"屏幕","n",132
67,"音效","n",133
67,"声音","n",134
67,"很大","a",135
67,"运行","v",136
67,"速度","n",137
67,"运行","v",138
67,"很快","d",139
67,"同步","d",140
67,"很快","d",141
67,"尺寸","n",142
67,"大小","b",143
67,"寸","m",144
67,"很爽","a",145
68,"很大","a",1
68,"气","n",2
68,"忠实","a",3
68,"米粉","nr",4
68,"手机","n",5
68,"外观","n",6
68,"美","ns",7
68,"高大","a",8
68,"喜欢","v",9
68,"希望","v",10
68,"惊喜","a",11
68,"价格","n",12
68,"优惠","vn",13
68,"清晰度","n",14
68,"声音","n",15
68,"满意","v",16
68,"越来越","d",17
68,"暂时","d",18
68,"发展","vn",19
68,"毛病","n",20
68,"广告","n",21
68,"接受","v",22
69,"物美价廉","l",1
69,"一五","m",2
69,"拿下","v",3
69,"近期","t",4
69,"好价","x",5
69,"回到","v",6
69,"主页","n",7
69,"一丝","m",8
69,"卡顿","x",9
69,"希望","v",10
69,"能用","v",11
69,"久","a",12
69,"一点","m",13
69,"粉","n",14
69,"一枚","m",15
69,"手机","n",16
69,"称","v",17
69,"路由器","n",18
69,"手表","n",19
69,"好多","m",20
69,"添加","v",21
69,"指纹锁","n",22
69,"满意","v",23
69,"物美价廉","l",24
69,"希望","v",25
69,"更好","d",26
70,"外形","n",1
70,"外观","n",2
70,"创新","v",3
70,"贴合","v",4
70,"屏幕","n",5
70,"运行","v",6
70,"速度","n",7
70,"不卡顿","x",8
70,"屏幕","n",9
70,"音效","n",10
70,"杜比","nrt",11
70,"音效","n",12
70,"尺寸","n",13
70,"大小","b",14
70,"放","v",15
70,"客厅","n",16
70,"正好","a",17
70,"同步","d",18
70,"功能","n",19
70,"效果","n",20
70,"功能","n",21
70,"齐全","nr",22
70,"想要","v",23
70,"好用","x",24
70,"喜欢","v",25
70,"画质","n",26
70,"清晰","a",27
70,"杜比","nrt",28
70,"音效","n",29
70,"好听","v",30
70,"立体声","d",31
70,"音效","n",32
70,"值得","v",33
70,"购买","v",34
71,"尺寸","n",1
71,"大小","b",2
71,"寸","m",3
71,"大屏幕","nr",4
71,"平面","n",5
71,"视觉效果","n",6
71,"特好","d",7
71,"关键","n",8
71,"价格","n",9
71,"实惠","vn",10
71,"屏幕","n",11
71,"清晰","a",12
71,"很快","d",13
71,"平时","t",14
71,"网络","n",15
71,"电影","n",16
71,"连接","v",17
71,"手机","n",18
71,"平板","n",19
71,"运营","vn",20
71,"很快","d",21
71,"同步","d",22
71,"声音","n",23
71,"够","zg",24
71,"平时","t",25
71,"家里","s",26
71,"老人","n",27
71,"足够","v",28
71,"产品","n",29
71,"喜欢","v",30
71,"满意","v",31
71,"支持","v",32
71,"支持","v",33
71,"国货","n",34
71,"希望","v",35
71,"越做越","v",36
71,"平价","n",37
71,"产品","n",38
72,"快递","v",1
72,"包装","v",2
72,"完好","a",3
72,"包装","v",4
72,"严实","ad",5
72,"物流","n",6
72,"很快","d",7
72,"两天","m",8
72,"到货","v",9
72,"快递","v",10
72,"小哥","n",11
72,"服务态度","n",12
72,"帮","v",13
72,"验货","vn",14
72,"好评","v",15
72,"自动","vn",16
72,"联网","nz",17
72,"清晰","a",18
72,"推荐","v",19
72,"购买","v",20
73,"外形","n",1
73,"外观","n",2
73,"简约","d",3
73,"大方","n",4
73,"运行","v",5
73,"速度","n",6
73,"很快","d",7
73,"屏幕","n",8
73,"音效","n",9
73,"渣","nt",10
73,"尺寸","n",11
73,"大小","b",12
73,"合适","a",13
73,"功能","n",14
73,"效果","n",15
73,"产品","n",16
73,"性能","n",17
73,"太好了","l",18
73,"屏幕","n",19
73,"颜色","n",20
73,"鲜艳","a",21
73,"分辨率","n",22
73,"清晰","a",23
73,"遥控器","n",24
73,"操作","v",25
73,"简单","a",26
73,"易上","x",27
73,"手","n",28
73,"喜欢","v",29
73,"外形","n",30
73,"外观","n",31
73,"边框","n",32
73,"很薄","a",33
73,"厚度","n",34
73,"很薄","a",35
73,"尺寸","n",36
73,"大小","b",37
73,"尺寸","n",38
73,"合适","a",39
73,"距离","n",40
73,"两米","m",41
73,"观看","v",42
73,"合适","a",43
73,"同步","d",44
73,"送货","v",45
73,"师傅","nr",46
73,"帮忙","v",47
73,"开箱","n",48
73,"检查","vn",49
73,"屏幕","n",50
73,"功能","n",51
73,"效果","n",52
73,"语音","n",53
73,"控制","v",54
73,"实在","v",55
73,"太爽了","l",56
73,"老人家","n",57
73,"找","v",58
73,"电影","n",59
74,"送货","v",1
74,"师傅","nr",2
74,"服务","vn",3
74,"搬进","v",4
74,"搬出","v",5
74,"拆箱","x",6
74,"检查","vn",7
74,"师傅","nr",8
74,"热情","n",9
74,"更改","v",10
74,"时间","n",11
74,"上门","ns",12
74,"娴熟","a",13
74,"操作","v",14
74,"寸","m",15
74,"感觉","n",16
74,"合适","a",17
74,"投影","n",18
74,"打游戏","l",19
74,"反应速度","n",20
74,"感觉","n",21
74,"迟缓","d",22
74,"广告","n",23
74,"提示","v",24
74,"会员","n",25
74,"观看","v",26
74,"爱奇艺","x",27
74,"会员","n",28
74,"登录","v",29
74,"拍","v",30
74,"模糊","a",31
74,"见谅","v",32
74,"这台","x",33
74,"灵敏度","n",34
74,"高","a",35
74,"下载","v",36
74,"软件","n",37
74,"感觉","n",38
74,"内存","n",39
74,"太小","n",40
74,"画面感","n",41
74,"很强","x",42
74,"惊艳","a",43
74,"小爱","x",44
74,"同学","n",45
74,"售后","n",46
74,"一年","m",47
74,"真的","d",48
74,"不爽","a",49
74,"洗衣机","n",50
74,"一年","m",51
74,"全保","x",52
74,"年","m",53
74,"放心","v",54
74,"洗衣机","n",55
74,"不在乎","i",56
74,"一年","m",57
74,"保修","v",58
74,"推荐","v",59
74,"购买","v",60
74,"很大","a",61
74,"色彩","n",62
74,"鲜艳","a",63
74,"图像","n",64
74,"清晰","a",65
74,"信号","n",66
74,"反正","d",67
74,"喜欢","v",68
74,"信赖","n",69
74,"产品","n",70
74,"手机","n",71
74,"电脑","n",72
74,"空调","n",73
74,"家里","s",74
74,"东西","ns",75
74,"换","nz",76
74,"毫不犹豫","l",77
74,"选择","v",78
74,"这台","x",79
74,"画面","n",80
74,"清晰","a",81
74,"语音","n",82
74,"智能","n",83
74,"配置","v",84
74,"高","a",85
74,"真心","d",86
75,"这款","r",1
75,"超棒","x",2
75,"超赞","x",3
75,"画质","n",4
75,"清晰","a",5
75,"音效","n",6
75,"语音","n",7
75,"控制","v",8
75,"操作","v",9
75,"唯一","b",10
75,"美中不足","i",11
75,"支架","n",12
75,"塑料","n",13
75,"合金","n",14
75,"完美","a",15
76,"物流","n",1
76,"质量","n",2
76,"窄边","x",3
76,"好看","v",4
76,"完美","a",5
