"id","word","nature","index_word"
215,"回复","v",62
215,"解答","v",63
215,"会为","x",64
215,"生活","vn",65
216,"带来","v",1
216,"不便","c",2
216,"物流配送","n",3
216,"改善","v",4
216,"努力争取","nr",5
216,"带来","v",6
216,"捷","ns",7
216,"优质","n",8
216,"全新","d",9
216,"未","d",10
216,"拆封","v",11
216,"正品","n",12
216,"质量","n",13
216,"可靠","v",14
216,"三包","m",15
216,"后期","t",16
216,"中","f",17
216,"访问","v",18
216,"详细","ad",19
216,"生活","vn",20
217,"不上","x",1
217,"想","v",2
217,"架子","n",3
217,"机","n",4
217,"不带","x",5
217,"数据线","n",6
217,"高清","nr",7
217,"线","n",8
217,"自费","vn",9
217,"购买","v",10
217,"真","d",11
217,"懂","v",12
217,"怎么回事","l",13
218,"公司","n",1
218,"派","v",2
218,"无证","v",3
218,"师傅","nr",4
218,"辣鸡","x",5
218,"功能","n",6
218,"效果","n",7
218,"网","n",8
218,"一句","m",9
218,"人多","x",10
218,"解决","v",11
218,"说好","v",12
218,"国产","n",13
218,"带来","v",14
218,"不便","c",15
218,"人员","n",16
218,"培训","vn",17
218,"改善","v",18
218,"员工","n",19
218,"培训","vn",20
218,"提升","v",21
218,"水平","n",22
218,"力求","n",23
218,"提供","v",24
218,"更好","d",25
218,"购物","n",26
218,"全新","d",27
218,"未","d",28
218,"拆封","v",29
218,"正品","n",30
218,"三包","m",31
218,"时","n",32
218,"质量检查","n",33
218,"流程","n",34
218,"确保","v",35
218,"品质","n",36
218,"本款","n",37
218,"屏幕","n",38
218,"边框","n",39
218,"材质","n",40
218,"金属","n",41
218,"参考","v",42
218,"后期","t",43
218,"中","f",44
218,"访问","v",45
218,"供应商","n",46
218,"详细","ad",47
218,"生活","vn",48
219,"真的","d",1
219,"添麻烦","l",2
219,"本店","n",3
219,"正品","n",4
219,"店","n",5
219,"所售","v",6
219,"未","d",7
219,"拆封","v",8
219,"全新","d",9
219,"正品","n",10
219,"三包","m",11
219,"时","n",12
219,"质量检查","n",13
219,"流程","n",14
219,"确保","v",15
219,"品质","n",16
219,"中","f",17
219,"详细描述","n",18
219,"告知","v",19
219,"针对性","n",20
219,"回复","v",21
219,"解答","v",22
219,"供应商","n",23
219,"会为","x",24
219,"生活","vn",25
220,"降价","n",1
220,"保","v",2
220,"价","n",3
220,"期骗","x",4
220,"垃圾","n",5
220,"约","d",6
220,"上午","t",7
220,"下午","t",8
220,"告知","v",9
220,"没准","v",10
220,"在家","r",11
220,"真","d",12
220,"不负责任","l",13
220,"动态","n",14
220,"视频","n",15
220,"清晰","a",16
221,"滴","v",1
221,"咱家","r",2
221,"销售","vn",3
221,"全新","d",4
221,"正品","n",5
221,"三包","m",6
221,"发票","n",7
221,"放心","v",8
221,"完善","v",9
221,"售后","n",10
221,"及时处理","i",11
221,"售后","n",12
221,"详细","ad",13
221,"生活","vn",14
222,"全新","d",1
222,"未","d",2
222,"拆封","v",3
222,"正品","n",4
222,"三包","m",5
222,"时","n",6
222,"质量检查","n",7
222,"流程","n",8
222,"确保","v",9
222,"品质","n",10
222,"内置","n",11
222,"资源","n",12
222,"大部分","m",13
222,"免费","vn",14
222,"观看","v",15
222,"需求","v",16
222,"资源","n",17
222,"付费","v",18
222,"会员","n",19
222,"观看","v",20
222,"查看","v",21
222,"访问","v",22
222,"详细","ad",23
222,"生活","vn",24
223,"发票","n",1
223,"商城","ns",2
223,"提供","v",3
223,"纸质","n",4
223,"发票","n",5
223,"电子","n",6
223,"发票","n",7
223,"法律效力","n",8
223,"发票","n",9
223,"开具","v",10
223,"更好","d",11
223,"解答","v",12
223,"访问","v",13
223,"生活","vn",14
224,"东西","ns",1
224,"投屏","x",2
224,"卡顿","x",3
224,"清晰度","n",4
224,"差","a",5
225,"这台","x",1
225,"音频","n",2
225,"输出","v",3
225,"老式","n",4
225,"音箱","n",5
225,"就别","x",6
225,"带来","v",7
225,"购物","n",8
225,"授权","v",9
225,"全新","d",10
225,"未","d",11
225,"拆封","v",12
225,"正品","n",13
225,"质量","n",14
225,"可靠","v",15
225,"三包","m",16
225,"过程","n",17
225,"中若","x",18
225,"质量","n",19
225,"完善","v",20
225,"售后","n",21
225,"团队","n",22
225,"解决","v",23
225,"生活","vn",24
226,"屏幕","n",1
226,"这逼样","x",2
226,"拿来","v",3
226,"卖","v",4
226,"货","n",5
226,"预定","v",6
226,"时间","n",7
226,"送达","v",8
226,"电话","n",9
226,"快递","v",10
226,"逻辑","n",11
227,"液晶屏幕","v",1
227,"四边","f",2
227,"金属","n",3
227,"框","v",4
227,"固定","a",5
227,"液晶屏幕","v",6
227,"一碰","x",7
227,"来回","v",8
227,"晃动","v",9
227,"坏","a",10
227,"感觉","n",11
227,"做工","v",12
228,"差评","x",1
228,"售后","n",2
228,"不谢","x",3
229,"刚买","x",1
229,"降价","n",2
229,"毛病","n",3
229,"真的","d",4
229,"管理水平","n",5
229,"超级","b",6
229,"差","a",7
229,"垃圾","n",8
229,"懂","v",9
229,"乱七八糟","i",10
229,"物流","n",11
229,"一点","m",12
229,"有用","v",13
229,"差评","x",14
229,"真的","d",15
229,"添麻烦","l",16
229,"本店","n",17
229,"正品","n",18
229,"店","n",19
229,"所售","v",20
229,"未","d",21
229,"拆封","v",22
229,"全新","d",23
229,"正品","n",24
229,"三包","m",25
229,"时","n",26
229,"质量检查","n",27
229,"流程","n",28
229,"确保","v",29
229,"品质","n",30
229,"超高","v",31
229,"清","t",32
229,"画质","n",33
229,"画面","n",34
229,"清晰","a",35
229,"层次","m",36
229,"细节","n",37
229,"搭配","v",38
229,"曲面","n",39
229,"屏幕","n",40
229,"画面","n",41
229,"延伸","v",42
229,"感更强","x",43
229,"观看","v",44
229,"时","n",45
229,"身临其境","i",46
229,"带来","v",47
229,"环绕","v",48
229,"式","k",49
229,"观看","v",50
229,"高清","nr",51
229,"片源","n",52
229,"观赏","v",53
229,"确认","v",54
229,"系统","n",55
229,"版本","n",56
229,"是否是","l",57
229,"最新","d",58
229,"升级","vn",59
229,"更新","d",60
229,"方式","n",61
229,"无效","a",62
229,"供应商","n",63
229,"会为","x",64
229,"生活","vn",65
230,"十几秒","m",1
230,"广告","n",2
230,"便宜","a",3
230,"一点","m",4
230,"只能","v",5
230,"个星","x",6
230,"买个","x",7
230,"每次","r",8
230,"开机","n",9
230,"广告","n",10
230,"想","v",11
230,"爆粗","n",12
230,"口","q",13
230,"父母","n",14
230,"懒得","v",15
230,"退","v",16
231,"性能","n",1
231,"很快","d",2
231,"收到","v",3
231,"连不上","l",4
231,"外置","n",5
231,"音响","n",6
231,"附带","n",7
231,"外接","x",8
231,"音频线","n",9
231,"电话","n",10
231,"不通","a",11
231,"全新","d",12
231,"未","d",13
231,"拆封","v",14
231,"正品","n",15
231,"三包","m",16
231,"时","n",17
231,"质量检查","n",18
231,"流程","n",19
231,"确保","v",20
231,"品质","n",21
231,"排查","vn",22
231,"检测","vn",23
231,"网络","n",24
231,"检测","vn",25
231,"方法","n",26
231,"设置","vn",27
231,"网络","n",28
231,"无线网","n",29
231,"图标","n",30
231,"选择","v",31
231,"网络","n",32
231,"测速","v",33
231,"切换","v",34
231,"清晰度","n",35
231,"切换","v",36
231,"清晰度","n",37
231,"方法","n",38
231,"播放","v",39
231,"影片","n",40
231,"影片","n",41
231,"超清","x",42
231,"影片","n",43
231,"用户","n",44
231,"播放","v",45
231,"视频","n",46
231,"时","n",47
231,"遥控器","n",48
231,"菜","n",49
231,"单键","n",50
231,"修改","v",51
231,"清晰度","n",52
231,"选项","n",53
231,"标清","x",54
231,"高清","nr",55
231,"清晰度","n",56
231,"选项","n",57
231,"超","v",58
231,"清","t",59
231,"高清","nr",60
231,"标清","x",61
231,"修改","v",62
231,"更换","v",63
231,"网络","n",64
231,"环境","n",65
231,"手机","n",66
231,"热点","n",67
231,"验证","v",68
231,"网络","n",69
231,"操作方法","l",70
231,"关闭","v",71
231,"手机","n",72
231,"打开","v",73
231,"数据","n",74
231,"流量","n",75
231,"开关","v",76
231,"手机","n",77
231,"热点","n",78
231,"功能","n",79
231,"设置","vn",80
231,"手机","n",81
231,"热点","n",82
231,"密码","n",83
231,"连接","v",84
231,"手机","n",85
231,"热点","n",86
231,"观看","v",87
231,"后期","t",88
231,"中","f",89
231,"访问","v",90
231,"供应商","n",91
231,"详细","ad",92
231,"生活","vn",93
232,"不好","d",1
232,"购物","n",2
232,"本店","n",3
232,"正品","n",4
232,"店","n",5
232,"所售","v",6
232,"未","d",7
232,"拆封","v",8
232,"全新","d",9
232,"正品","n",10
232,"三包","m",11
232,"时","n",12
232,"质量检查","n",13
232,"流程","n",14
232,"确保","v",15
232,"品质","n",16
232,"培训","vn",17
232,"不断加强","i",18
232,"意识","n",19
232,"提升","v",20
232,"水平","n",21
232,"提供","v",22
232,"更好","d",23
232,"购物","n",24
232,"包装","v",25
232,"清单","a",26
232,"机身","n",27
232,"支架","n",28
232,"蓝牙","ns",29
232,"语音","n",30
232,"遥控器","n",31
232,"螺钉","n",32
232,"商品","n",33
232,"发货","n",34
232,"包装","v",35
232,"清单","a",36
232,"发货","n",37
232,"包装","v",38
232,"清单","a",39
232,"为准","v",40
232,"中","f",41
232,"访问","v",42
232,"供应商","n",43
232,"详细","ad",44
232,"生活","vn",45
233,"正品","n",1
233,"三包","m",2
233,"时","n",3
233,"质量检查","n",4
233,"流程","n",5
233,"确保","v",6
233,"品质","n",7
233,"选材","n",8
233,"工艺","n",9
233,"优秀","a",10
233,"细细","a",11
233,"体会","n",12
233,"发现","v",13
233,"美好","a",14
233,"详细","ad",15
233,"解决","v",16
233,"供应商","n",17
233,"详细","ad",18
233,"会为","x",19
233,"生活","vn",20
234,"太差","n",1
234,"开个","x",2
234,"发票","n",3
234,"声音","n",4
235,"双十","m",1
235,"抢购","v",2
235,"平时","t",3
235,"没差","x",4
235,"毛钱","n",5
235,"双十","m",6
235,"最低","a",7
235,"折扣","v",8
235,"活动","vn",9
235,"失望透顶","n",10
236,"收到","v",1
236,"货","n",2
236,"降价","n",3
236,"消费者","n",4
236,"保障","v",5
237,"软件","n",1
237,"装","v",2
237,"装上","n",3
237,"打开","v",4
237,"卡退","x",5
237,"系统","n",6
237,"重启","v",7
237,"贪便宜","i",8
237,"买大点","x",9
237,"内存","n",10
237,"全新","d",11
237,"未","d",12
237,"拆封","v",13
237,"正品","n",14
237,"三包","m",15
237,"时","n",16
237,"质量检查","n",17
237,"流程","n",18
237,"确保","v",19
237,"品质","n",20
237,"音质","n",21
237,"播放","v",22
237,"资源","n",23
237,"音质","n",24
237,"较差","a",25
237,"扬声器","nz",26
237,"发声","v",27
237,"时","n",28
237,"表现","v",29
237,"更换","v",30
237,"资源","n",31
237,"播放","v",32
237,"播放","v",33
237,"画面","n",34
237,"更好","d",35
237,"地为","x",36
237,"解答","v",37
237,"访问","v",38
237,"供应商","n",39
237,"详细","ad",40
237,"生活","vn",41
238,"发货","n",1
238,"带来","v",2
238,"不好","d",3
238,"购物","n",4
238,"深表歉意","vn",5
238,"热情","n",6
238,"购买","v",7
238,"发货量","l",8
238,"发货","n",9
238,"时间","n",10
238,"物流配送","n",11
238,"改善","v",12
238,"努力争取","nr",13
238,"带来","v",14
238,"捷","ns",15
238,"优质","n",16
238,"时","n",17
238,"质量检查","n",18
238,"流程","n",19
238,"确保","v",20
238,"品质","n",21
238,"委托","n",22
238,"第三方","m",23
238,"公司","n",24
238,"费","v",25
238,"辅材费","x",26
238,"自理","vn",27
238,"商品","n",28
238,"介绍","v",29
238,"页面","n",30
238,"预约","v",31
238,"电话","n",32
238,"收费","n",33
238,"仔细","ad",34
238,"查看","v",35
238,"后期","t",36
238,"中","f",37
238,"访问","v",38
238,"供应商","n",39
238,"详细","ad",40
238,"生活","vn",41
239,"言语","nr",1
239,"形容","n",2
239,"维修","v",3
239,"次换","x",4
239,"新","a",5
239,"次","q",6
239,"孩子","n",7
239,"儿童剧","n",8
239,"早换","x",9
239,"牌子","n",10
239,"声音","n",11
239,"别买","x",12
239,"想","v",13
239,"台","q",14
239,"永远都是","nz",15
239,"广告","n",16
239,"无时无刻","i",17
239,"手机","n",18
239,"投屏","x",19
239,"不停","d",20
239,"免费","vn",21
240,"选择","v",1
240,"心情","n",2
240,"理解","v",3
240,"价格","n",4
240,"市场","n",5
240,"波动","vn",6
240,"涨价","n",7
240,"降价","n",8
240,"促销","v",9
240,"变化","vn",10
240,"价格","n",11
240,"购买","v",12
240,"时有","x",13
240,"变动","vn",14
240,"早","a",15
240,"带来","v",16
240,"价格","n",17
240,"需求","v",18
240,"访问","v",19
240,"详细","ad",20
240,"本款","n",21
240,"标配","vn",22
240,"挂架","v",23
240,"保证","v",24
240,"售后","n",25
240,"网点","n",26
240,"调试","vn",27
240,"商品","n",28
240,"介绍","v",29
240,"页面","n",30
240,"下方","f",31
240,"明细","ad",32
240,"核实","n",33
240,"查看","v",34
240,"力争","nz",35
240,"每一件","l",36
240,"极致","d",37
240,"材料","n",38
240,"设计","vn",39
240,"质量","n",40
240,"优秀","a",41
240,"访问","v",42
240,"供应商","n",43
240,"详细","ad",44
240,"生活","vn",45
241,"真棒","n",1
242,"买回来","l",1
242,"品控","x",2
242,"可怕","c",3
242,"没收","v",4
242,"到货","v",5
242,"订单","n",6
242,"只能","v",7
242,"评价","n",8
242,"订单","n",9
242,"看不到","v",10
242,"机器人","n",11
242,"打电话","l",12
243,"促销","v",1
243,"链接","n",2
243,"挂架","v",3
243,"货到","x",4
243,"告诉","v",5
243,"安","v",6
244,"滴","v",1
244,"咱家","r",2
244,"销售","vn",3
244,"全新","d",4
244,"正品","n",5
244,"三包","m",6
244,"协助","v",7
244,"申请","v",8
244,"售后","n",9
244,"检测","vn",10
244,"尽力","d",11
244,"帮","v",12
244,"解决","v",13
244,"放心","v",14
244,"完善","v",15
244,"售后","n",16
244,"政策","n",17
244,"售后","n",18
244,"权益","n",19
244,"生活","vn",20
245,"心情","n",1
245,"理解","v",2
245,"价格","n",3
245,"市场","n",4
245,"波动","vn",5
245,"涨价","n",6
245,"降价","n",7
245,"变化","vn",8
245,"厂家","n",9
245,"商家","n",10
245,"控制","v",11
245,"还望","v",12
245,"理解","v",13
245,"价格","n",14
245,"保护","v",15
245,"需求","v",16
245,"访问","v",17
245,"详细","ad",18
245,"生活","vn",19
246,"清晰度","n",1
246,"感觉","n",2
246,"画面","n",3
246,"模糊","a",4
246,"想","v",5
246,"骂街","n",6
246,"着急","a",7
246,"两台","m",8
246,"一台","m",9
246,"开机","n",10
246,"佩服","v",11
246,"事","n",12
246,"答案","n",13
246,"换货","nz",14
246,"几天","m",15
246,"倒霉","a",16
246,"赶上","d",17
246,"台有","x",18
246,"商品","n",19
246,"陪","v",20
246,"浪费时间","n",21
246,"被迫","d",22
246,"这台","x",23
246,"退回","v",24
246,"一台","m",25
246,"授权","v",26
246,"全新","d",27
246,"未","d",28
246,"拆封","v",29
246,"正品","n",30
246,"质量","n",31
246,"可靠","v",32
246,"国家","n",33
246,"三包","m",34
246,"商品","n",35
246,"活动","vn",36
246,"商品","n",37
246,"页面","n",38
246,"显示","v",39
246,"为准","v",40
246,"商品","n",41
246,"参加","v",42
246,"活动","vn",43
246,"活动","vn",44
246,"访问","v",45
246,"详细","ad",46
246,"厂家","n",47
246,"提供","v",48
246,"上门","ns",49
246,"商品","n",50
246,"介绍","v",51
246,"页面","n",52
246,"下方","f",53
246,"明细","ad",54
246,"核实","n",55
246,"查看","v",56
246,"力争","nz",57
246,"每一件","l",58
246,"极致","d",59
246,"材料","n",60
246,"设计","vn",61
246,"质量","n",62
246,"优秀","a",63
246,"技术","n",64
246,"访问","v",65
246,"供应商","n",66
246,"详细","ad",67
246,"生活","vn",68
247,"到货","v",1
247,"分钟","q",2
247,"屏幕","n",3
247,"损坏","v",4
247,"售后","n",5
247,"鉴定","v",6
247,"外力","n",7
247,"通电","j",8
247,"分钟","q",9
247,"好好","d",10
247,"摸","v",11
247,"摸","v",12
247,"第三台","m",13
247,"维权","n",14
247,"差","a",15
247,"购物","n",16
247,"售后","n",17
247,"渣","nt",18
247,"不像话","l",19
247,"投诉","v",20
248,"说实话","l",1
248,"实在","v",2
248,"失望","v",3
248,"说话","v",4
248,"蓝","nr",5
248,"回来","v",6
248,"坏","a",7
248,"红","a",8
248,"掉色","v",9
248,"吐槽","x",10
248,"吐槽","x",11
248,"广告","n",12
248,"太多","ns",13
248,"爱奇艺","x",14
248,"下载","v",15
248,"爱奇艺","x",16
248,"投屏","x",17
248,"太卡","ns",18
248,"后悔","v",19
248,"入坑","x",20
248,"不好","d",21
248,"购物","n",22
248,"本店","n",23
248,"正品","n",24
248,"店","n",25
248,"所售","v",26
248,"未","d",27
248,"拆封","v",28
248,"全新","d",29
248,"正品","n",30
248,"三包","m",31
248,"时","n",32
248,"质量检查","n",33
248,"流程","n",34
248,"确保","v",35
248,"品质","n",36
248,"出售","vn",37
248,"商品","n",38
248,"三包","m",39
248,"质量","n",40
248,"原因","n",41
248,"导致","v",42
248,"工程师","n",43
248,"检测","vn",44
248,"为准","v",45
248,"法定","n",46
248,"三包","m",47
248,"履行职责","n",48
248,"保障","v",49
248,"权益","n",50
248,"后期","t",51
248,"中","f",52
248,"访问","v",53
248,"供应商","n",54
248,"详细","ad",55
248,"生活","vn",56
249,"商品","n",1
249,"发货","n",2
249,"订单","n",3
249,"显示","v",4
249,"内容","n",5
249,"商品","n",6
249,"包装","v",7
249,"清单","a",8
249,"发货","n",9
249,"订单","n",10
249,"显示","v",11
249,"为准","v",12
249,"确实","ad",13
249,"收到","v",14
249,"状况","n",15
249,"购买","v",16
249,"解答","v",17
249,"详细","ad",18
249,"生活","vn",19
249,"全心全意","i",20
250,"带来","v",1
250,"不好","d",2
250,"购物","n",3
250,"本店","n",4
250,"正品","n",5
250,"店","n",6
250,"所售","v",7
250,"未","d",8
250,"拆封","v",9
250,"全新","d",10
250,"正品","n",11
250,"质量","n",12
250,"可靠","v",13
250,"三包","m",14
250,"订单","n",15
250,"分配","vn",16
250,"系统","n",17
250,"完善","v",18
250,"运行","v",19
250,"订单","n",20
250,"配送","v",21
250,"配送","v",22
250,"师傅","nr",23
250,"培训","vn",24
250,"确保","v",25
250,"送达","v",26
250,"手中","s",27
250,"努力","ad",28
250,"提升","v",29
250,"发货","n",30
250,"配送","v",31
250,"速度","n",32
250,"部门","n",33
250,"协调","v",34
250,"配合","v",35
250,"拥有","v",36
250,"购物","n",37
250,"带来","v",38
250,"困扰","v",39
250,"一声","m",40
250,"后期","t",41
250,"中","f",42
250,"访问","v",43
250,"供应商","n",44
250,"详细","ad",45
250,"生活","vn",46
251,"价格","n",1
251,"包括","v",2
251,"费","v",3
251,"费","v",4
251,"退","v",5
251,"回应","v",6
252,"昨天","t",1
252,"问","n",2
252,"两三个","m",3
252,"感觉","n",4
252,"对牛弹琴","n",5
252,"真","d",6
252,"无语","nz",7
253,"底部","f",1
253,"架子","n",2
253,"送货上门","l",3
253,"人员","n",4
253,"态度","n",5
253,"真的","d",6
253,"一颗","m",7
253,"星","n",8
254,"配件","n",1
254,"缺失","v",2
254,"螺丝","n",3
254,"差","a",4
254,"购物","n",5
254,"授权","v",6
254,"全新","d",7
254,"未","d",8
254,"拆封","v",9
254,"正品","n",10
254,"质量","n",11
254,"可靠","v",12
254,"国家","n",13
254,"三包","m",14
254,"中有","x",15
254,"详细","ad",16
254,"生活","vn",17
255,"带来","v",1
255,"不便","c",2
255,"物流配送","n",3
255,"改善","v",4
255,"努力争取","nr",5
255,"带来","v",6
255,"捷","ns",7
255,"优质","n",8
255,"全新","d",9
255,"未","d",10
255,"拆封","v",11
255,"正品","n",12
255,"质量","n",13
255,"可靠","v",14
255,"三包","m",15
255,"更好","d",16
255,"解决","v",17
255,"访问","v",18
255,"提供","v",19
255,"商品","n",20
255,"介绍","v",21
255,"页面","n",22
255,"预约","v",23
255,"电话","n",24
255,"收费","n",25
255,"仔细","ad",26
255,"查看","v",27
255,"后期","t",28
255,"中","f",29
255,"访问","v",30
255,"供应商","n",31
255,"详细","ad",32
255,"生活","vn",33
256,"一部","m",1
256,"電影","n",2
256,"時間","n",3
256,"自動","vn",4
256,"重啟","x",5
256,"五次","m",6
256,"電話","n",7
256,"進去","v",8
257,"卖","v",1
257,"假货","n",2
257,"别买","x",3
258,"屏幕","n",1
258,"音效","n",2
258,"差","a",3
258,"不到","v",4
258,"一个月","m",5
258,"黑屏","nr",6
259,"售后","n",1
259,"太","d",2
259,"差价","n",3
259,"找","v",4
259,"不到","v",5
259,"售后","n",6
259,"人员","n",7
259,"没人管","l",8
260,"选择","v",1
260,"心情","n",2
260,"理解","v",3
260,"价格","n",4
260,"市场","n",5
260,"波动","vn",6
260,"每日","r",7
260,"涨价","n",8
260,"降价","n",9
260,"促销","v",10
260,"变化","vn",11
260,"价格","n",12
260,"购买","v",13
260,"时有","x",14
260,"变动","vn",15
260,"早","a",16
260,"带来","v",17
260,"价格","n",18
260,"需求","v",19
260,"访问","v",20
260,"详细","ad",21
260,"生活","vn",22
261,"一个月","m",1
261,"换","nz",2
261,"一个多月","m",3
261,"终于","d",4
261,"换","nz",5
261,"新","a",6
262,"不好","d",1
262,"购物","n",2
262,"本店","n",3
262,"正品","n",4
262,"店","n",5
262,"所售","v",6
262,"未","d",7
262,"拆封","v",8
262,"全新","d",9
262,"正品","n",10
262,"三包","m",11
262,"时","n",12
262,"质量检查","n",13
262,"流程","n",14
262,"确保","v",15
262,"品质","n",16
262,"订单","n",17
262,"分配","vn",18
262,"系统","n",19
262,"完善","v",20
262,"还会","x",21
262,"运行","v",22
262,"订单","n",23
262,"配送","v",24
262,"配送","v",25
262,"师傅","nr",26
262,"培训","vn",27
262,"确保","v",28
262,"送达","v",29
262,"手中","s",30
262,"不断加强","i",31
262,"意识","n",32
262,"提升","v",33
262,"水平","n",34
262,"生产","vn",35
262,"包装","v",36
262,"配送","v",37
262,"环节","n",38
262,"中","f",39
262,"不断完善","l",40
262,"提供","v",41
262,"更好","d",42
262,"购物","n",43
262,"配送","v",44
262,"解决","v",45
262,"访问","v",46
262,"详细","ad",47
262,"生活","vn",48
263,"买过","x",1
263,"后悔","v",2
264,"收到","v",1
264,"会员","n",2
264,"不好","d",3
264,"购物","n",4
264,"本店","n",5
264,"正品","n",6
264,"店","n",7
264,"所售","v",8
264,"未","d",9
264,"拆封","v",10
264,"全新","d",11
264,"正品","n",12
264,"三包","m",13
264,"时","n",14
264,"质量检查","n",15
264,"流程","n",16
264,"确保","v",17
264,"品质","n",18
264,"中","f",19
264,"详细描述","n",20
264,"告知","v",21
264,"针对性","n",22
264,"回复","v",23
264,"解答","v",24
264,"解决","v",25
264,"会为","x",26
264,"生活","vn",27
265,"东西","ns",1
265,"还行","v",2
265,"好多","m",3
265,"买到","v",4
265,"希望","v",5
265,"购买","v",6
265,"研究","vn",7
265,"套路","n",8
265,"累觉","x",9
265,"不爱","x",10
266,"飞利浦","nz",1
266,"音响","n",2
266,"配套","a",3
266,"浪费","n",4
266,"时间","n",5
266,"购物","n",6
266,"正品","n",7
266,"三包","m",8
266,"时","n",9
266,"质量检查","n",10
266,"流程","n",11
266,"确保","v",12
266,"品质","n",13
266,"选购","v",14
266,"该款","r",15
266,"商品","n",16
266,"外观","n",17
266,"精致","a",18
266,"画面","n",19
266,"色彩","n",20
266,"真实","d",21
266,"自然","d",22
266,"画面","n",23
266,"中","f",24
266,"物体","n",25
266,"清晰","a",26
266,"明","a",27
266,"帧","q",28
266,"图像","n",29
266,"胶片","n",30
266,"相机","d",31
266,"拍摄","v",32
266,"而成","x",33
266,"细节","n",34
266,"鲜明","a",35
266,"漂亮","a",36
266,"选择","v",37
266,"高清","nr",38
266,"片源","n",39
266,"观赏","v",40
266,"确认","v",41
266,"系统","n",42
266,"版本","n",43
266,"是否是","l",44
266,"最新","d",45
266,"升级","vn",46
266,"更新","d",47
266,"解决","v",48
266,"妹子","n",49
266,"解答","v",50
266,"详细","ad",51
266,"生活","vn",52
266,"全心全意","i",53
267,"全新","d",1
267,"未","d",2
267,"拆封","v",3
267,"正品","n",4
267,"三包","m",5
267,"时","n",6
267,"质量检查","n",7
267,"流程","n",8
267,"确保","v",9
267,"品质","n",10
267,"发票","n",11
267,"商城","ns",12
267,"提供","v",13
267,"纸质","n",14
267,"发票","n",15
267,"电子","n",16
267,"发票","n",17
267,"法律效力","n",18
267,"发票","n",19
267,"开具","v",20
267,"更好","d",21
267,"解答","v",22
267,"访问","v",23
267,"生活","vn",24
268,"卖","v",1
268,"广告","n",2
268,"卖","v",3
268,"看个","x",4
268,"暂停","d",5
268,"几分钟","m",6
268,"插个","x",7
268,"几秒","m",8
268,"广告","n",9
268,"还行","v",10
268,"师傅","nr",11
268,"太","d",12
268,"负责","v",13
268,"支撑","v",14
268,"腿","n",15
268,"装个","x",16
268,"反","zg",17
268,"倒","v",18
268,"算","v",19
268,"差评","x",20
268,"送给","v",21
268,"自备","v",22
268,"挂架","v",23
268,"远程","n",24
268,"费","v",25
268,"连接","v",26
268,"毫米","q",27
268,"接头","v",28
268,"音箱","n",29
268,"选择","v",30
268,"心情","n",31
268,"理解","v",32
268,"价格","n",33
268,"市场","n",34
268,"波动","vn",35
268,"涨价","n",36
268,"降价","n",37
268,"促销","v",38
268,"变化","vn",39
268,"价格","n",40
268,"需求","v",41
268,"访问","v",42
268,"详细","ad",43
268,"生活","vn",44
269,"商品","n",1
269,"活动","vn",2
269,"商品","n",3
269,"页面","n",4
269,"显示","v",5
269,"为准","v",6
269,"参加","v",7
269,"活动","vn",8
269,"参加","v",9
269,"活动","vn",10
269,"方式","n",11
269,"生活","vn",12
270,"刚买","x",1
270,"星期","t",2
270,"降价","n",3
270,"服","v",4
270,"机老","x",5
270,"自动","vn",6
270,"重启","v",7
271,"买个","x",1
271,"小心","n",2
271,"弄裂","x",3
271,"屏幕","n",4
271,"换个","x",5
271,"屏幕","n",6
271,"块","zg",7
271,"搞不懂","l",8
272,"全新","d",1
272,"未","d",2
272,"拆封","v",3
272,"正品","n",4
272,"三包","m",5
272,"时","n",6
272,"质量检查","n",7
272,"流程","n",8
272,"确保","v",9
272,"品质","n",10
272,"提供","v",11
272,"信息","n",12
272,"非常重视","l",13
272,"师傅","nr",14
272,"培训","vn",15
272,"不断加强","i",16
272,"意识","n",17
272,"提升","v",18
272,"水平","n",19
272,"环节","n",20
272,"中","f",21
272,"不断完善","l",22
272,"提供","v",23
272,"更好","d",24
272,"购物","n",25
272,"中","f",26
272,"访问","v",27
272,"供应商","n",28
272,"详细","ad",29
272,"生活","vn",30
273,"滴","v",1
273,"销售","vn",2
273,"全新","d",3
273,"正品","n",4
273,"三包","m",5
273,"协助","v",6
273,"申请","v",7
273,"售后","n",8
273,"检测","vn",9
273,"尽力","d",10
273,"帮","v",11
273,"解决","v",12
273,"放心","v",13
273,"完善","v",14
273,"售后","n",15
273,"政策","n",16
273,"售后","n",17
273,"权益","n",18
273,"后期","t",19
273,"中","f",20
273,"访问","v",21
273,"供应商","n",22
273,"详细","ad",23
273,"生活","vn",24
274,"差评","x",1
274,"售后","n",2
274,"忽悠","z",3
274,"送货上门","l",4
274,"态度","n",5
275,"画面","n",1
275,"模糊","a",2
275,"东西","ns",3
275,"都还没","nr",4
275,"到手","d",5
275,"签收","v",6
276,"送","v",1
276,"挂件","n",2
276,"挂件","n",3
276,"购买","v",4
276,"售后","n",5
276,"比着","p",6
276,"差远了","l",7
276,"有史以来","l",8
276,"反感","v",9
276,"网购","x",10
276,"唯一","b",11
276,"非常重视","l",12
276,"相关","v",13
276,"部门","n",14
276,"带来","v",15
276,"困扰","v",16
276,"一声","m",17
276,"中有","x",18
276,"会为","x",19
276,"理解","v",20
276,"生活","vn",21
277,"第一次","m",1
